merchant_id,date,revenue,transaction_count,unique_customers,avg_ticket_size,category,business_size,day_of_week,day_of_week_num,month,day_of_month,is_weekend,dow_sin,dow_cos,month_sin,month_cos,is_holiday_festival,has_active_campaign,lag_1_revenue,lag_2_revenue,lag_7_revenue,lag_14_revenue,lag_1_transactions,lag_7_transactions,lag_1_aov,rolling_7_revenue_mean,rolling_7_revenue_std,rolling_30_revenue_mean,target_revenue_next_day,target_revenue_next_7d,split
m-001,2025-12-26,7926.85,64.0,39.0,123.86,Food & Beverage,MICRO,Friday,4,12,26,0,-0.4339,-0.901,-0.0,1.0,0,0,13347.36,8075.75,8372.78,8265.4,96,75,139.04,8992.05,2675.35,8946.19,9654.96,71923.58,TRAIN
m-001,2025-12-27,9654.96,94.0,56.0,102.71,Food & Beverage,MICRO,Saturday,5,12,27,1,-0.9749,-0.2225,-0.0,1.0,0,0,7926.85,13347.36,10114.33,9833.59,64,87,123.86,8928.34,2697.77,8892.97,11719.28,72727.58,TRAIN
m-001,2025-12-28,11719.28,92.0,59.0,127.38,Food & Beverage,MICRO,Sunday,6,12,28,1,-0.7818,0.6235,-0.0,1.0,0,0,9654.96,7926.85,10506.59,7929.18,94,93,102.71,8862.72,2669.55,8891.81,6432.93,68927.69,TRAIN
m-001,2025-12-29,6432.93,57.0,41.0,112.86,Food & Beverage,MICRO,Monday,0,12,29,0,0.0,1.0,-0.0,1.0,0,0,11719.28,9654.96,7732.21,8853.62,92,63,127.38,9035.96,2828.62,8985.04,7240.71,68513.19,TRAIN
m-001,2025-12-30,7240.71,53.0,37.0,136.62,Food & Beverage,MICRO,Tuesday,1,12,30,0,0.7818,0.6235,-0.0,1.0,0,0,6432.93,11719.28,4795.32,7558.09,57,52,112.86,8850.35,2967.64,8832.38,15436.17,68622.37,TRAIN
m-001,2025-12-31,15436.17,132.0,88.0,116.94,Food & Beverage,MICRO,Wednesday,2,12,31,0,0.9749,-0.2225,-0.0,1.0,1,0,7240.71,6432.93,8075.75,8290.18,53,77,136.62,9199.69,2521.07,8692.42,12576.32,63275.83,TRAIN
m-001,2026-01-01,12576.32,103.0,71.0,122.1,Food & Beverage,MICRO,Thursday,3,1,1,0,0.4339,-0.901,0.5,0.866,1,0,15436.17,7240.71,13347.36,7602.29,132,96,116.94,10251.18,3367.14,8907.53,8863.21,65479.06,TRAIN
m-001,2026-01-02,8863.21,67.0,47.0,132.29,Food & Beverage,MICRO,Friday,4,1,2,0,-0.4339,-0.901,0.5,0.866,0,0,12576.32,15436.17,7926.85,8372.78,103,64,122.1,10141.03,3259.88,9103.56,10458.96,62652.1,TRAIN
m-001,2026-01-03,10458.96,85.0,62.0,123.05,Food & Beverage,MICRO,Saturday,5,1,3,1,-0.9749,-0.2225,0.5,0.866,0,0,8863.21,12576.32,9654.96,10114.33,67,94,132.29,10274.8,3171.9,9118.25,7919.39,61166.79,TRAIN
m-001,2026-01-04,7919.39,83.0,54.0,95.41,Food & Beverage,MICRO,Sunday,6,1,4,1,-0.7818,0.6235,0.5,0.866,0,0,10458.96,8863.21,11719.28,10506.59,85,92,123.05,10389.65,3160.25,9210.82,6018.43,64808.53,TRAIN
m-001,2026-01-05,6018.43,60.0,42.0,100.31,Food & Beverage,MICRO,Monday,0,1,5,0,0.0,1.0,0.5,0.866,0,0,7919.39,10458.96,6432.93,7732.21,83,57,95.41,9846.81,3219.59,9227.95,7349.89,66017.42,TRAIN
m-001,2026-01-06,7349.89,65.0,43.0,113.08,Food & Beverage,MICRO,Tuesday,1,1,6,0,0.7818,0.6235,0.5,0.866,0,0,6018.43,7919.39,7240.71,4795.32,60,53,100.31,9787.6,3295.76,9088.56,10089.63,65911.29,TRAIN
m-001,2026-01-07,10089.63,90.0,60.0,112.11,Food & Beverage,MICRO,Wednesday,2,1,7,0,0.9749,-0.2225,0.5,0.866,0,0,7349.89,6018.43,15436.17,8075.75,65,132,113.08,9803.2,3281.92,8949.28,14779.55,64415.46,TRAIN
m-001,2026-01-08,14779.55,75.0,52.0,197.06,Food & Beverage,MICRO,Thursday,3,1,8,0,0.4339,-0.901,0.5,0.866,0,0,10089.63,7349.89,12576.32,13347.36,90,103,112.11,9039.4,2194.47,9095.76,6036.25,56585.19,TRAIN
m-001,2026-01-09,6036.25,56.0,42.0,107.79,Food & Beverage,MICRO,Friday,4,1,9,0,-0.4339,-0.901,0.5,0.866,0,0,14779.55,10089.63,8863.21,7926.85,75,67,197.06,9354.15,2847.23,9293.97,8973.65,60175.4,TRAIN
m-001,2026-01-10,8973.65,85.0,58.0,105.57,Food & Beverage,MICRO,Saturday,5,1,10,1,-0.9749,-0.2225,0.5,0.866,0,0,6036.25,14779.55,10458.96,9654.96,56,85,107.79,8950.3,3116.25,9171.73,11561.13,61762.86,TRAIN
m-001,2026-01-11,11561.13,93.0,69.0,124.31,Food & Beverage,MICRO,Sunday,6,1,11,1,-0.7818,0.6235,0.5,0.866,0,0,8973.65,6036.25,7919.39,11719.28,85,83,105.57,8738.11,3046.18,9091.76,7227.32,61660.23,TRAIN
m-001,2026-01-12,7227.32,65.0,40.0,111.19,Food & Beverage,MICRO,Monday,0,1,12,0,0.0,1.0,0.5,0.866,0,0,11561.13,8973.65,6018.43,6432.93,93,60,124.31,9258.36,3190.6,9201.62,7243.76,61668.83,TRAIN
m-001,2026-01-13,7243.76,65.0,43.0,111.44,Food & Beverage,MICRO,Tuesday,1,1,13,0,0.7818,0.6235,0.5,0.866,0,0,7227.32,11561.13,7349.89,7240.71,65,65,111.19,9431.06,3013.83,9114.74,8593.8,63030.05,TRAIN
m-001,2026-01-14,8593.8,85.0,59.0,101.1,Food & Beverage,MICRO,Wednesday,2,1,14,0,0.9749,-0.2225,0.5,0.866,1,0,7243.76,7227.32,10089.63,15436.17,65,90,111.44,9415.9,3026.28,9091.9,6949.28,61659.61,TRAIN
m-001,2026-01-15,6949.28,67.0,49.0,103.72,Food & Beverage,MICRO,Thursday,3,1,15,0,0.4339,-0.901,0.5,0.866,0,0,8593.8,7243.76,14779.55,12576.32,85,75,101.1,9202.21,3023.59,9083.24,9626.46,62812.43,TRAIN
m-001,2026-01-16,9626.46,69.0,43.0,139.51,Food & Beverage,MICRO,Friday,4,1,16,0,-0.4339,-0.901,0.5,0.866,0,0,6949.28,8593.8,6036.25,8863.21,67,56,103.72,8083.6,1828.6,9062.94,10561.11,61950.11,TRAIN
m-001,2026-01-17,10561.11,94.0,68.0,112.35,Food & Beverage,MICRO,Saturday,5,1,17,1,-0.9749,-0.2225,0.5,0.866,0,0,9626.46,6949.28,8973.65,10458.96,69,85,139.51,8596.49,1653.78,9107.49,11458.5,65290.31,TRAIN
m-001,2026-01-18,11458.5,92.0,63.0,124.55,Food & Beverage,MICRO,Sunday,6,1,18,1,-0.7818,0.6235,0.5,0.866,0,0,10561.11,9626.46,11561.13,7919.39,94,93,112.35,8823.27,1815.1,9206.11,7235.92,65297.56,TRAIN
m-001,2026-01-19,7235.92,59.0,46.0,122.64,Food & Beverage,MICRO,Monday,0,1,19,0,0.0,1.0,0.5,0.866,0,0,11458.5,10561.11,7227.32,6018.43,92,65,124.55,8808.6,1789.53,9308.97,8604.98,68424.07,TRAIN
m-001,2026-01-20,8604.98,85.0,49.0,101.24,Food & Beverage,MICRO,Tuesday,1,1,20,0,0.7818,0.6235,0.5,0.866,0,0,7235.92,11458.5,7243.76,7349.89,59,65,122.64,8809.83,1788.27,9213.02,7223.36,67312.57,TRAIN
m-001,2026-01-21,7223.36,63.0,43.0,114.66,Food & Beverage,MICRO,Wednesday,2,1,21,0,0.9749,-0.2225,0.5,0.866,0,0,8604.98,7235.92,8593.8,10089.63,85,85,101.24,9004.29,1658.92,9149.64,8102.1,68404.87,TRAIN
m-001,2026-01-22,8102.1,82.0,54.0,98.81,Food & Beverage,MICRO,Thursday,3,1,22,0,0.4339,-0.901,0.5,0.866,0,0,7223.36,8604.98,6949.28,14779.55,63,67,114.66,8808.52,1791.04,9132.67,8764.14,68648.08,TRAIN
m-001,2026-01-23,8764.14,72.0,48.0,121.72,Food & Beverage,MICRO,Friday,4,1,23,0,-0.4339,-0.901,0.5,0.866,0,0,8102.1,7223.36,9626.46,6036.25,82,69,98.81,8973.2,1638.06,9242.9,13901.31,67354.82,TRAIN
m-001,2026-01-24,13901.31,114.0,69.0,121.94,Food & Beverage,MICRO,Saturday,5,1,24,1,-0.9749,-0.2225,0.5,0.866,0,0,8764.14,8102.1,10561.11,8973.65,72,94,121.72,8850.02,1612.98,9265.85,11465.75,64722.19,TRAIN
m-001,2026-01-25,11465.75,87.0,53.0,131.79,Food & Beverage,MICRO,Sunday,6,1,25,1,-0.7818,0.6235,0.5,0.866,0,0,13901.31,8764.14,11458.5,11561.13,114,92,121.94,9327.19,2469.95,9284.31,10362.43,63042.61,TRAIN
m-001,2026-01-26,10362.43,73.0,52.0,141.95,Food & Beverage,MICRO,Monday,0,1,26,0,0.0,1.0,0.5,0.866,0,0,11465.75,13901.31,7235.92,7227.32,87,59,131.79,9328.22,2471.0,9402.28,7493.48,59990.09,TRAIN
m-001,2026-01-27,7493.48,66.0,40.0,113.54,Food & Beverage,MICRO,Tuesday,1,1,27,0,0.7818,0.6235,0.5,0.866,0,0,10362.43,11465.75,8604.98,7243.76,73,85,141.95,9774.87,2306.89,9425.86,8315.66,58926.29,TRAIN
m-001,2026-01-28,8315.66,67.0,47.0,124.11,Food & Beverage,MICRO,Wednesday,2,1,28,0,0.9749,-0.2225,0.5,0.866,0,0,7493.48,10362.43,7223.36,8593.8,66,63,113.54,9616.08,2435.5,9285.0,8345.31,61039.66,TRAIN
m-001,2026-01-29,8345.31,66.0,53.0,126.44,Food & Beverage,MICRO,Thursday,3,1,29,0,0.4339,-0.901,0.5,0.866,0,0,8315.66,7493.48,8102.1,6949.28,67,82,124.11,9772.12,2287.12,9347.76,7470.88,59199.16,TRAIN
m-001,2026-01-30,7470.88,64.0,52.0,116.73,Food & Beverage,MICRO,Friday,4,1,30,0,-0.4339,-0.901,0.5,0.866,0,0,8345.31,8315.66,8764.14,9626.46,66,72,126.44,9806.87,2259.2,9384.58,11268.68,60515.39,TRAIN
m-001,2026-01-31,11268.68,90.0,63.0,125.21,Food & Beverage,MICRO,Saturday,5,1,31,1,-0.9749,-0.2225,0.5,0.866,0,0,7470.88,8345.31,13901.31,10561.11,64,114,116.73,9622.12,2406.74,9119.07,9786.17,59314.73,TRAIN
m-001,2026-02-01,9786.17,87.0,59.0,112.48,Food & Beverage,MICRO,Sunday,6,2,1,1,-0.7818,0.6235,0.866,0.5,0,0,11268.68,7470.88,11465.75,11458.5,90,87,125.21,9246.03,1739.93,9075.48,7309.91,59386.15,TRAIN
m-001,2026-02-02,7309.91,67.0,44.0,109.1,Food & Beverage,MICRO,Monday,0,2,2,0,0.0,1.0,0.866,0.5,0,0,9786.17,11268.68,10362.43,7235.92,87,73,112.48,9006.09,1479.06,9106.24,6429.68,60699.03,TRAIN
m-001,2026-02-03,6429.68,63.0,42.0,102.06,Food & Beverage,MICRO,Tuesday,1,2,3,0,0.7818,0.6235,0.866,0.5,0,0,7309.91,9786.17,7493.48,8604.98,67,66,109.1,8570.01,1462.41,9001.27,10429.03,64002.36,TRAIN
m-001,2026-02-04,10429.03,81.0,59.0,128.75,Food & Beverage,MICRO,Wednesday,2,2,4,0,0.9749,-0.2225,0.866,0.5,0,0,6429.68,7309.91,8315.66,7223.36,63,67,102.06,8418.04,1637.7,8951.62,6504.81,61623.17,TRAIN
m-001,2026-02-05,6504.81,60.0,46.0,108.41,Food & Beverage,MICRO,Thursday,3,2,5,0,0.4339,-0.901,0.866,0.5,0,0,10429.03,6429.68,8345.31,8102.1,81,66,128.75,8719.95,1802.22,9098.64,8787.11,62708.08,TRAIN
m-001,2026-02-06,8787.11,80.0,56.0,109.84,Food & Beverage,MICRO,Friday,4,2,6,0,-0.4339,-0.901,0.866,0.5,0,0,6504.81,10429.03,7470.88,8764.14,60,64,108.41,8457.02,1990.41,9070.47,10068.02,61909.03,TRAIN
m-001,2026-02-07,10068.02,87.0,55.0,115.72,Food & Beverage,MICRO,Saturday,5,2,7,1,-0.9749,-0.2225,0.866,0.5,0,0,8787.11,6504.81,11268.68,13901.31,80,90,109.84,8645.06,1943.34,9027.05,9857.59,68056.04,TRAIN
m-001,2026-02-08,9857.59,79.0,52.0,124.78,Food & Beverage,MICRO,Sunday,6,2,8,1,-0.7818,0.6235,0.866,0.5,0,0,10068.02,8787.11,9786.17,11465.75,87,87,115.72,8473.53,1712.45,8870.0,8622.79,68378.85,TRAIN
m-001,2026-02-09,8622.79,74.0,44.0,116.52,Food & Beverage,MICRO,Monday,0,2,9,0,0.0,1.0,0.866,0.5,0,0,9857.59,10068.02,7309.91,10362.43,79,67,124.78,8483.74,1721.76,8997.38,9733.01,69826.45,TRAIN
m-001,2026-02-10,9733.01,77.0,48.0,126.4,Food & Beverage,MICRO,Tuesday,1,2,10,0,0.7818,0.6235,0.866,0.5,0,0,8622.79,9857.59,6429.68,7493.48,74,63,116.52,8671.29,1642.26,8985.68,8049.84,67941.09,TRAIN
m-001,2026-02-11,8049.84,74.0,48.0,108.78,Food & Beverage,MICRO,Wednesday,2,2,11,0,0.9749,-0.2225,0.866,0.5,0,0,9733.01,8622.79,10429.03,8315.66,77,81,126.4,9143.19,1337.01,8924.75,7589.72,66630.83,TRAIN
m-001,2026-02-12,7589.72,61.0,45.0,124.42,Food & Beverage,MICRO,Thursday,3,2,12,0,0.4339,-0.901,0.866,0.5,0,0,8049.84,9733.01,6504.81,8345.31,74,60,108.78,8803.31,1255.59,8952.16,7988.06,67704.22,TRAIN
m-001,2026-02-13,7988.06,69.0,48.0,115.77,Food & Beverage,MICRO,Friday,4,2,13,0,-0.4339,-0.901,0.866,0.5,0,0,7589.72,8049.84,8787.11,7470.88,61,80,124.42,8958.3,955.73,8963.69,16215.03,68987.52,TRAIN
m-001,2026-02-14,16215.03,90.0,62.0,180.17,Food & Beverage,MICRO,Saturday,5,2,14,1,-0.9749,-0.2225,0.866,0.5,0,0,7988.06,7589.72,10068.02,11268.68,69,87,115.77,8844.15,1024.81,8943.5,10180.4,63400.34,TRAIN
m-001,2026-02-15,10180.4,98.0,69.0,103.88,Food & Beverage,MICRO,Sunday,6,2,15,1,-0.7818,0.6235,0.866,0.5,0,0,16215.03,7988.06,9857.59,9786.17,90,79,180.17,9722.29,2992.64,9252.36,10070.39,63592.56,TRAIN
m-001,2026-02-16,10070.39,74.0,58.0,136.09,Food & Beverage,MICRO,Monday,0,2,16,0,0.0,1.0,0.866,0.5,0,0,10180.4,16215.03,8622.79,7309.91,98,74,103.88,9768.41,2997.56,9270.83,7847.65,60841.27,TRAIN
m-001,2026-02-17,7847.65,58.0,37.0,135.3,Food & Beverage,MICRO,Tuesday,1,2,17,0,0.7818,0.6235,0.866,0.5,0,0,10070.39,10180.4,9733.01,6429.68,74,77,136.09,9975.21,2954.98,9254.47,6739.58,60638.13,TRAIN
m-001,2026-02-18,6739.58,61.0,40.0,110.48,Food & Beverage,MICRO,Wednesday,2,2,18,0,0.9749,-0.2225,0.866,0.5,0,0,7847.65,10070.39,8049.84,10429.03,58,74,135.3,9705.87,3064.63,9134.11,8663.11,62096.25,TRAIN
m-001,2026-02-19,8663.11,67.0,40.0,129.3,Food & Beverage,MICRO,Thursday,3,2,19,0,0.4339,-0.901,0.866,0.5,0,0,6739.58,7847.65,7589.72,6504.81,61,61,110.48,9518.69,3218.77,9117.56,9271.36,60680.73,TRAIN
m-001,2026-02-20,9271.36,72.0,50.0,128.77,Food & Beverage,MICRO,Friday,4,2,20,0,-0.4339,-0.901,0.866,0.5,0,0,8663.11,6739.58,7988.06,8787.11,67,69,129.3,9672.03,3136.06,9119.5,10627.85,61994.0,TRAIN
m-001,2026-02-21,10627.85,98.0,62.0,108.45,Food & Beverage,MICRO,Saturday,5,2,21,1,-0.9749,-0.2225,0.866,0.5,0,0,9271.36,8663.11,16215.03,10068.02,72,90,128.77,9855.36,3057.74,9187.77,10372.62,62310.0,TRAIN
m-001,2026-02-22,10372.62,89.0,67.0,116.55,Food & Beverage,MICRO,Sunday,6,2,22,1,-0.7818,0.6235,0.866,0.5,0,0,10627.85,9271.36,10180.4,9857.59,98,98,108.45,9057.19,1401.82,9271.96,7319.1,62005.91,TRAIN
m-001,2026-02-23,7319.1,55.0,38.0,133.07,Food & Beverage,MICRO,Monday,0,2,23,0,0.0,1.0,0.866,0.5,0,0,10372.62,10627.85,10070.39,8622.79,89,74,116.55,9084.65,1429.11,9325.57,7644.51,60293.59,TRAIN
m-001,2026-02-24,7644.51,71.0,52.0,107.67,Food & Beverage,MICRO,Tuesday,1,2,24,0,0.7818,0.6235,0.866,0.5,0,0,7319.1,10372.62,7847.65,9733.01,55,58,133.07,8691.61,1489.87,9106.17,8197.7,62419.34,TRAIN
m-001,2026-02-25,8197.7,70.0,51.0,117.11,Food & Beverage,MICRO,Wednesday,2,2,25,0,0.9749,-0.2225,0.866,0.5,0,0,7644.51,7319.1,6739.58,8049.84,71,61,107.67,8662.59,1510.88,8978.79,7247.59,71083.15,TRAIN
m-001,2026-02-26,7247.59,65.0,38.0,111.5,Food & Beverage,MICRO,Thursday,3,2,26,0,0.4339,-0.901,0.866,0.5,0,0,8197.7,7644.51,8663.11,7589.72,70,67,117.11,8870.89,1285.23,8906.64,10584.63,70831.51,TRAIN
m-001,2026-02-27,10584.63,75.0,55.0,141.13,Food & Beverage,MICRO,Friday,4,2,27,0,-0.4339,-0.901,0.866,0.5,0,0,7247.59,8197.7,9271.36,7988.06,65,72,111.5,8668.68,1426.92,8898.44,10943.85,66116.37,TRAIN
m-001,2026-02-28,10943.85,95.0,59.0,115.2,Food & Beverage,MICRO,Saturday,5,2,28,1,-0.9749,-0.2225,0.866,0.5,0,0,10584.63,7247.59,10627.85,16215.03,75,98,141.13,8856.29,1595.72,8974.07,10068.53,69129.61,TRAIN
m-001,2026-03-01,10068.53,87.0,58.0,115.73,Food & Beverage,MICRO,Sunday,6,3,1,1,-0.7818,0.6235,1.0,0.0,0,0,10943.85,10584.63,10372.62,10180.4,95,89,115.2,8901.43,1657.46,9060.69,5606.78,68323.49,TRAIN
m-001,2026-03-02,5606.78,53.0,38.0,105.79,Food & Beverage,MICRO,Monday,0,3,2,0,0.0,1.0,1.0,0.0,0,0,10068.53,10943.85,7319.1,10070.39,87,55,115.73,8857.99,1615.94,9147.28,9770.26,69976.31,TRAIN
m-001,2026-03-03,9770.26,75.0,50.0,130.27,Food & Beverage,MICRO,Tuesday,1,3,3,0,0.7818,0.6235,1.0,0.0,0,0,5606.78,10068.53,7644.51,7847.65,53,71,105.79,8613.37,1976.99,8958.55,16861.51,66764.89,TRAIN
m-001,2026-03-04,16861.51,133.0,88.0,126.78,Food & Beverage,MICRO,Wednesday,2,3,4,0,0.9749,-0.2225,1.0,0.0,1,0,9770.26,5606.78,8197.7,6739.58,75,70,130.27,8917.05,1966.6,8958.02,6995.95,58899.19,TRAIN
m-001,2026-03-05,6995.95,60.0,44.0,116.6,Food & Beverage,MICRO,Thursday,3,3,5,0,0.4339,-0.901,1.0,0.0,0,0,16861.51,9770.26,7247.59,8663.11,133,65,126.78,10154.74,3537.4,9276.4,5869.49,62185.24,TRAIN
m-001,2026-03-06,5869.49,60.0,40.0,97.82,Food & Beverage,MICRO,Friday,4,3,6,0,-0.4339,-0.901,1.0,0.0,0,0,6995.95,16861.51,10584.63,9271.36,60,75,116.6,10118.79,3572.96,9295.28,13957.09,62363.69,TRAIN
m-001,2026-03-07,13957.09,98.0,67.0,142.42,Food & Beverage,MICRO,Saturday,5,3,7,1,-0.9749,-0.2225,1.0,0.0,0,0,5869.49,6995.95,10943.85,10627.85,60,95,97.82,9445.2,3900.0,9143.29,9262.41,60510.77,TRAIN
m-001,2026-03-08,9262.41,90.0,62.0,102.92,Food & Beverage,MICRO,Sunday,6,3,8,1,-0.7818,0.6235,1.0,0.0,0,0,13957.09,5869.49,10068.53,10372.62,98,87,142.42,9875.66,4244.09,9391.7,7259.6,60308.27,TRAIN
m-001,2026-03-09,7259.6,57.0,40.0,127.36,Food & Beverage,MICRO,Monday,0,3,9,0,0.0,1.0,1.0,0.0,0,0,9262.41,13957.09,5606.78,7319.1,90,53,102.92,9760.5,4248.92,9407.55,6558.84,62344.72,TRAIN
m-001,2026-03-10,6558.84,63.0,44.0,104.11,Food & Beverage,MICRO,Tuesday,1,3,10,0,0.7818,0.6235,1.0,0.0,0,0,7259.6,9262.41,9770.26,7644.51,57,75,127.36,9996.62,4019.35,9313.93,8995.81,63539.05,TRAIN
m-001,2026-03-11,8995.81,79.0,57.0,113.87,Food & Beverage,MICRO,Wednesday,2,3,11,0,0.9749,-0.2225,1.0,0.0,0,0,6558.84,7259.6,16861.51,8197.7,63,133,104.11,9537.84,4227.38,9203.98,10282.0,62716.58,TRAIN
m-001,2026-03-12,10282.0,75.0,53.0,137.09,Food & Beverage,MICRO,Thursday,3,3,12,0,0.4339,-0.901,1.0,0.0,0,0,8995.81,6558.84,6995.95,7247.59,79,60,113.87,8414.17,2739.95,9216.41,6047.94,62946.21,TRAIN
m-001,2026-03-13,6047.94,60.0,40.0,100.8,Food & Beverage,MICRO,Friday,4,3,13,0,-0.4339,-0.901,1.0,0.0,0,0,10282.0,8995.81,5869.49,10584.63,75,60,137.09,8883.61,2737.96,9234.71,12104.17,72426.0,TRAIN
m-001,2026-03-14,12104.17,102.0,71.0,118.67,Food & Beverage,MICRO,Saturday,5,3,14,1,-0.9749,-0.2225,1.0,0.0,0,0,6047.94,10282.0,13957.09,10943.85,60,98,100.8,8909.1,2705.86,9167.98,9059.91,69126.75,TRAIN
m-001,2026-03-15,9059.91,81.0,57.0,111.85,Food & Beverage,MICRO,Sunday,6,3,15,1,-0.7818,0.6235,1.0,0.0,0,0,12104.17,6047.94,9262.41,10068.53,102,90,118.67,8644.4,2166.64,9318.46,9296.05,70147.16,TRAIN
m-001,2026-03-16,9296.05,67.0,44.0,138.75,Food & Beverage,MICRO,Monday,0,3,16,0,0.0,1.0,1.0,0.0,0,0,9059.91,12104.17,7259.6,5606.78,81,57,111.85,8615.47,2158.35,9354.19,7753.17,67622.33,TRAIN
m-001,2026-03-17,7753.17,63.0,52.0,123.07,Food & Beverage,MICRO,Tuesday,1,3,17,0,0.7818,0.6235,1.0,0.0,0,0,9296.05,9059.91,6558.84,9770.26,67,63,138.75,8906.39,2080.99,9123.56,8173.34,68422.86,TRAIN
m-001,2026-03-18,8173.34,66.0,52.0,123.84,Food & Beverage,MICRO,Wednesday,2,3,18,0,0.9749,-0.2225,1.0,0.0,0,0,7753.17,9296.05,8995.81,16861.51,63,79,123.07,9077.01,1897.3,9042.65,10511.63,67186.55,TRAIN
m-001,2026-03-19,10511.63,86.0,57.0,122.23,Food & Beverage,MICRO,Thursday,3,3,19,0,0.4339,-0.901,1.0,0.0,0,0,8173.34,7753.17,10282.0,6995.95,66,75,123.84,8959.51,1928.37,8979.41,15527.73,64685.68,TRAIN
m-001,2026-03-20,15527.73,132.0,97.0,117.63,Food & Beverage,MICRO,Friday,4,3,20,0,-0.4339,-0.901,1.0,0.0,1,0,10511.63,8173.34,6047.94,5869.49,86,60,122.23,8992.32,1956.37,9068.21,8804.92,56572.79,TRAIN
m-001,2026-03-21,8804.92,84.0,60.0,104.82,Food & Beverage,MICRO,Saturday,5,3,21,1,-0.9749,-0.2225,1.0,0.0,0,0,15527.73,10511.63,12104.17,13957.09,132,102,117.63,10346.57,2713.19,9361.15,10080.32,60792.51,TRAIN
m-001,2026-03-22,10080.32,81.0,60.0,124.45,Food & Beverage,MICRO,Sunday,6,3,22,1,-0.7818,0.6235,1.0,0.0,0,0,8804.92,15527.73,9059.91,9262.41,84,81,104.82,9875.25,2642.63,9365.88,6771.22,60488.34,TRAIN
m-001,2026-03-23,6771.22,66.0,40.0,102.59,Food & Beverage,MICRO,Monday,0,3,23,0,0.0,1.0,1.0,0.0,0,0,10080.32,8804.92,9296.05,7259.6,81,67,124.45,10021.02,2618.19,9392.84,8553.7,62370.78,TRAIN
m-001,2026-03-24,8553.7,74.0,43.0,115.59,Food & Beverage,MICRO,Tuesday,1,3,24,0,0.7818,0.6235,1.0,0.0,0,0,6771.22,10080.32,7753.17,6558.84,66,63,102.59,9660.33,2894.09,9264.29,6937.03,60860.92,TRAIN
m-001,2026-03-25,6937.03,62.0,32.0,111.89,Food & Beverage,MICRO,Wednesday,2,3,25,0,0.9749,-0.2225,1.0,0.0,0,0,8553.7,6771.22,8173.34,8995.81,74,66,115.59,9774.69,2821.06,9203.66,8010.76,62962.85,TRAIN
m-001,2026-03-26,8010.76,64.0,44.0,125.17,Food & Beverage,MICRO,Thursday,3,3,26,0,0.4339,-0.901,1.0,0.0,0,0,6937.03,8553.7,10511.63,10282.0,62,86,111.89,9598.08,2972.65,9190.92,7414.84,63319.19,TRAIN
m-001,2026-03-27,7414.84,72.0,50.0,102.98,Food & Beverage,MICRO,Friday,4,3,27,0,-0.4339,-0.901,1.0,0.0,0,0,8010.76,6937.03,15527.73,6047.94,64,132,125.17,9240.81,2994.76,9203.13,13024.64,62856.16,TRAIN
m-001,2026-03-28,13024.64,109.0,65.0,119.49,Food & Beverage,MICRO,Saturday,5,3,28,1,-0.9749,-0.2225,1.0,0.0,0,0,7414.84,8010.76,8804.92,12104.17,72,84,102.98,8081.83,1170.3,9177.04,9776.15,58601.53,TRAIN
m-001,2026-03-29,9776.15,81.0,55.0,120.69,Food & Beverage,MICRO,Sunday,6,3,29,1,-0.7818,0.6235,1.0,0.0,0,0,13024.64,7414.84,10080.32,9059.91,109,81,119.49,8684.64,2220.45,9369.6,8653.66,58640.92,TRAIN
m-001,2026-03-30,8653.66,72.0,56.0,120.19,Food & Beverage,MICRO,Monday,0,3,30,0,0.0,1.0,1.0,0.0,0,0,9776.15,13024.64,6771.22,9296.05,81,66,120.69,8641.19,2191.38,9342.65,7043.84,56975.93,TRAIN
m-001,2026-03-31,7043.84,57.0,38.0,123.58,Food & Beverage,MICRO,Tuesday,1,3,31,0,0.7818,0.6235,1.0,0.0,0,0,8653.66,9776.15,8553.7,7753.17,72,74,120.19,8910.11,2033.47,9266.32,9038.96,58370.25,TRAIN
m-001,2026-04-01,9038.96,72.0,50.0,125.54,Food & Beverage,MICRO,Wednesday,2,4,1,0,0.9749,-0.2225,0.866,-0.5,0,0,7043.84,8653.66,6937.03,8173.34,57,62,123.58,8694.42,2154.07,9165.49,8367.1,56027.94,TRAIN
m-001,2026-04-02,8367.1,63.0,46.0,132.81,Food & Beverage,MICRO,Thursday,3,4,2,0,0.4339,-0.901,0.866,-0.5,0,0,9038.96,7043.84,8010.76,10511.63,72,64,125.54,8994.69,2009.95,9279.9,6951.81,55433.89,TRAIN
m-001,2026-04-03,6951.81,61.0,43.0,113.96,Food & Beverage,MICRO,Friday,4,4,3,0,-0.4339,-0.901,0.866,-0.5,0,0,8367.1,9038.96,7414.84,15527.73,63,72,132.81,9045.6,1985.23,9233.13,8770.01,56947.68,TRAIN
m-001,2026-04-04,8770.01,82.0,67.0,106.95,Food & Beverage,MICRO,Saturday,5,4,4,1,-0.9749,-0.2225,0.866,-0.5,0,0,6951.81,8367.1,13024.64,8804.92,61,109,113.96,8979.45,2055.11,8902.8,9815.54,58631.27,TRAIN
m-001,2026-04-05,9815.54,94.0,65.0,104.42,Food & Beverage,MICRO,Sunday,6,4,5,1,-0.7818,0.6235,0.866,-0.5,0,0,8770.01,6951.81,9776.15,10080.32,82,81,106.95,8371.65,1035.63,8961.94,6988.67,57480.4,TRAIN
