merchant_id,date,daily_revenue,daily_transactions,unique_customers,avg_order_value,day_of_week,is_weekend,is_festival
m-002,2025-11-11,28345.45,21,14,1349.78,Tuesday,False,False
m-002,2025-11-12,48080.13,33,24,1456.97,Wednesday,False,False
m-002,2025-11-13,33378.81,35,23,953.68,Thursday,False,False
m-002,2025-11-14,42027.47,38,26,1105.99,Friday,False,False
m-002,2025-11-15,48784.84,38,24,1283.81,Saturday,True,False
m-002,2025-11-16,50711.72,41,32,1236.87,Sunday,True,False
m-002,2025-11-17,43372.92,31,19,1399.13,Monday,False,False
m-002,2025-11-18,25906.26,23,16,1126.36,Tuesday,False,False
m-002,2025-11-19,21412.18,20,17,1070.61,Wednesday,False,False
m-002,2025-11-20,37739.68,29,17,1301.37,Thursday,False,False
m-002,2025-11-21,17566.23,21,15,836.49,Friday,False,False
m-002,2025-11-22,44278.64,37,28,1196.72,Saturday,True,False
m-002,2025-11-23,45283.52,37,22,1223.88,Sunday,True,False
m-002,2025-11-24,33943.61,23,19,1475.81,Monday,False,False
m-002,2025-11-25,44655.56,36,22,1240.43,Tuesday,False,False
m-002,2025-11-26,61417.79,37,29,1659.94,Wednesday,False,False
m-002,2025-11-27,27940.37,25,18,1117.61,Thursday,False,False
m-002,2025-11-28,43237.12,35,20,1235.35,Friday,False,False
m-002,2025-11-29,40040.5,28,21,1430.02,Saturday,True,False
m-002,2025-11-30,53337.45,42,25,1269.94,Sunday,True,False
m-002,2025-12-01,45376.68,34,26,1334.61,Monday,False,False
m-002,2025-12-02,30081.83,25,16,1203.27,Tuesday,False,False
m-002,2025-12-03,28389.77,32,22,887.18,Wednesday,False,False
m-002,2025-12-04,53375.65,29,24,1840.54,Thursday,False,False
m-002,2025-12-05,28853.7,26,21,1109.76,Friday,False,False
m-002,2025-12-06,48562.37,37,26,1312.5,Saturday,True,False
m-002,2025-12-07,24292.13,31,23,783.62,Sunday,True,False
m-002,2025-12-08,35251.51,25,19,1410.06,Monday,False,False
m-002,2025-12-09,35971.77,28,21,1284.71,Tuesday,False,False
m-002,2025-12-10,28024.14,25,17,1120.97,Wednesday,False,False
m-002,2025-12-11,45081.1,34,22,1325.91,Thursday,False,False
m-002,2025-12-12,69304.83,27,14,2566.85,Friday,False,False
m-002,2025-12-13,24904.53,29,17,858.78,Saturday,True,False
m-002,2025-12-14,36916.07,42,31,878.95,Sunday,True,False
m-002,2025-12-15,23313.21,25,16,932.53,Monday,False,False
m-002,2025-12-16,36398.81,29,23,1255.13,Tuesday,False,False
m-002,2025-12-17,26390.32,31,26,851.3,Wednesday,False,False
m-002,2025-12-18,30665.93,28,21,1095.21,Thursday,False,False
m-002,2025-12-19,27404.54,19,10,1442.34,Friday,False,False
m-002,2025-12-20,30870.28,33,21,935.46,Saturday,True,False
m-002,2025-12-21,40871.5,34,23,1202.1,Sunday,True,False
m-002,2025-12-22,44800.58,33,22,1357.59,Monday,False,False
m-002,2025-12-23,38918.42,31,24,1255.43,Tuesday,False,False
m-002,2025-12-24,26656.76,23,12,1158.99,Wednesday,False,False
m-002,2025-12-25,62899.7,49,36,1283.67,Thursday,False,True
m-002,2025-12-26,38395.3,33,25,1163.49,Friday,False,False
m-002,2025-12-27,34904.38,29,21,1203.6,Saturday,True,False
m-002,2025-12-28,40694.29,32,23,1271.7,Sunday,True,False
m-002,2025-12-29,28800.37,32,22,900.01,Monday,False,False
m-002,2025-12-30,27559.92,19,13,1450.52,Tuesday,False,False
m-002,2025-12-31,54742.02,55,42,995.31,Wednesday,False,True
m-002,2026-01-01,59241.86,47,32,1260.47,Thursday,False,True
m-002,2026-01-02,31685.34,25,13,1267.41,Friday,False,False
m-002,2026-01-03,52736.65,48,32,1098.68,Saturday,True,False
m-002,2026-01-04,46385.83,33,23,1405.63,Sunday,True,False
m-002,2026-01-05,38727.34,28,21,1383.12,Monday,False,False
m-002,2026-01-06,30736.62,33,23,931.41,Tuesday,False,False
m-002,2026-01-07,32000.04,27,19,1185.19,Wednesday,False,False
m-002,2026-01-08,35409.44,25,21,1416.38,Thursday,False,False
m-002,2026-01-09,41756.72,33,22,1265.36,Friday,False,False
m-002,2026-01-10,43192.08,34,30,1270.36,Saturday,True,False
m-002,2026-01-11,43649.64,35,22,1247.13,Sunday,True,False
m-002,2026-01-12,31727.95,24,16,1322.0,Monday,False,False
m-002,2026-01-13,23360.86,27,23,865.22,Tuesday,False,False
m-002,2026-01-14,38485.91,37,24,1040.16,Wednesday,False,True
m-002,2026-01-15,26964.11,30,23,898.8,Thursday,False,False
m-002,2026-01-16,29486.6,24,12,1228.61,Friday,False,False
m-002,2026-01-17,46540.75,38,25,1224.76,Saturday,True,False
m-002,2026-01-18,51215.38,43,31,1191.06,Sunday,True,False
m-002,2026-01-19,23568.22,23,18,1024.71,Monday,False,False
m-002,2026-01-20,28679.04,25,16,1147.16,Tuesday,False,False
m-002,2026-01-21,30316.36,26,19,1166.01,Wednesday,False,False
m-002,2026-01-22,18659.15,22,18,848.14,Thursday,False,False
m-002,2026-01-23,24220.27,24,19,1009.18,Friday,False,False
m-002,2026-01-24,36336.03,26,19,1397.54,Saturday,True,False
m-002,2026-01-25,35920.57,35,23,1026.3,Sunday,True,False
m-002,2026-01-26,43337.18,27,21,1605.08,Monday,False,False
m-002,2026-01-27,31075.3,23,17,1351.1,Tuesday,False,False
m-002,2026-01-28,67842.82,34,22,1995.38,Wednesday,False,False
m-002,2026-01-29,32900.09,28,19,1175.0,Thursday,False,False
m-002,2026-01-30,39758.97,34,18,1169.38,Friday,False,False
m-002,2026-01-31,29318.84,34,20,862.32,Saturday,True,False
m-002,2026-02-01,47704.66,42,31,1135.83,Sunday,True,False
m-002,2026-02-02,23399.07,21,17,1114.24,Monday,False,False
m-002,2026-02-03,35396.61,34,20,1041.08,Tuesday,False,False
m-002,2026-02-04,32667.32,22,16,1484.88,Wednesday,False,False
m-002,2026-02-05,32377.44,26,18,1245.29,Thursday,False,False
m-002,2026-02-06,28310.0,28,22,1011.07,Friday,False,False
m-002,2026-02-07,64446.76,47,26,1371.21,Saturday,True,False
m-002,2026-02-08,44444.74,43,34,1033.6,Sunday,True,False
m-002,2026-02-09,42401.73,28,16,1514.35,Monday,False,False
m-002,2026-02-10,30741.07,26,19,1182.35,Tuesday,False,False
m-002,2026-02-11,28518.03,23,15,1239.91,Wednesday,False,False
m-002,2026-02-12,29979.55,23,18,1303.46,Thursday,False,False
m-002,2026-02-13,34055.05,31,25,1098.55,Friday,False,False
m-002,2026-02-14,33717.54,29,22,1162.67,Saturday,True,False
m-002,2026-02-15,41677.0,33,28,1262.94,Sunday,True,False
m-002,2026-02-16,27473.08,30,13,915.77,Monday,False,False
m-002,2026-02-17,27510.09,26,18,1058.08,Tuesday,False,False
m-002,2026-02-18,18943.18,26,17,728.58,Wednesday,False,False
m-002,2026-02-19,27261.43,25,21,1090.46,Thursday,False,False
m-002,2026-02-20,46707.24,38,34,1229.14,Friday,False,False
m-002,2026-02-21,48512.56,36,24,1347.57,Saturday,True,False
m-002,2026-02-22,45704.02,30,24,1523.47,Sunday,True,False
m-002,2026-02-23,18769.5,19,10,987.87,Monday,False,False
m-002,2026-02-24,25766.07,22,16,1171.18,Tuesday,False,False
m-002,2026-02-25,31008.14,29,20,1069.25,Wednesday,False,False
m-002,2026-02-26,31396.35,28,18,1121.3,Thursday,False,False
m-002,2026-02-27,25687.5,20,16,1284.38,Friday,False,False
m-002,2026-02-28,43143.71,35,22,1232.68,Saturday,True,False
m-002,2026-03-01,53299.03,44,24,1211.34,Sunday,True,False
m-002,2026-03-02,29865.97,28,19,1066.64,Monday,False,False
m-002,2026-03-03,27472.1,23,15,1194.44,Tuesday,False,False
m-002,2026-03-04,53983.55,44,31,1226.9,Wednesday,False,True
m-002,2026-03-05,43652.65,30,17,1455.09,Thursday,False,False
m-002,2026-03-06,40186.86,26,17,1545.65,Friday,False,False
m-002,2026-03-07,48037.09,39,27,1231.72,Saturday,True,False
m-002,2026-03-08,26458.58,29,21,912.36,Sunday,True,False
m-002,2026-03-09,148301.11,29,24,5113.83,Monday,False,False
m-002,2026-03-10,35944.76,31,24,1159.51,Tuesday,False,False
m-002,2026-03-11,23829.36,21,14,1134.73,Wednesday,False,False
m-002,2026-03-12,30478.11,25,20,1219.12,Thursday,False,False
m-002,2026-03-13,29540.18,25,17,1181.61,Friday,False,False
m-002,2026-03-14,35407.21,33,23,1072.95,Saturday,True,False
m-002,2026-03-15,41943.65,38,26,1103.78,Sunday,True,False
m-002,2026-03-16,35074.92,30,24,1169.16,Monday,False,False
m-002,2026-03-17,19344.77,16,12,1209.05,Tuesday,False,False
m-002,2026-03-18,47597.6,29,19,1641.3,Wednesday,False,False
m-002,2026-03-19,28545.5,19,11,1502.39,Thursday,False,False
m-002,2026-03-20,39705.13,43,29,923.38,Friday,False,True
m-002,2026-03-21,45575.83,35,24,1302.17,Saturday,True,False
m-002,2026-03-22,40954.88,37,26,1106.89,Sunday,True,False
m-002,2026-03-23,27810.34,23,15,1209.15,Monday,False,False
m-002,2026-03-24,30777.91,28,19,1099.21,Tuesday,False,False
m-002,2026-03-25,26883.22,24,17,1120.13,Wednesday,False,False
m-002,2026-03-26,37462.8,28,16,1337.96,Thursday,False,False
m-002,2026-03-27,17625.98,22,14,801.18,Friday,False,False
m-002,2026-03-28,46448.59,31,18,1498.34,Saturday,True,False
m-002,2026-03-29,47097.77,45,34,1046.62,Sunday,True,False
m-002,2026-03-30,24461.35,26,13,940.82,Monday,False,False
m-002,2026-03-31,33196.44,30,14,1106.55,Tuesday,False,False
m-002,2026-04-01,21262.55,27,21,787.5,Wednesday,False,False
m-002,2026-04-02,28442.37,27,21,1053.42,Thursday,False,False
m-002,2026-04-03,54361.85,44,31,1235.5,Friday,False,False
m-002,2026-04-04,37695.78,34,25,1108.7,Saturday,True,False
m-002,2026-04-05,28379.37,32,18,886.86,Sunday,True,False
m-002,2026-04-06,30098.06,28,20,1074.93,Monday,False,False
m-002,2026-04-07,29521.65,21,14,1405.79,Tuesday,False,False
m-002,2026-04-08,43261.12,32,24,1351.91,Wednesday,False,False
m-002,2026-04-09,29588.57,24,16,1232.86,Thursday,False,False
m-002,2026-04-10,48990.37,30,21,1633.01,Friday,False,False
m-002,2026-04-11,33328.67,30,21,1110.96,Saturday,True,False
m-002,2026-04-12,42211.32,36,23,1172.54,Sunday,True,False
m-002,2026-04-13,22876.22,18,9,1270.9,Monday,False,False
m-002,2026-04-14,34512.85,25,15,1380.51,Tuesday,False,False
m-002,2026-04-15,31068.04,22,13,1412.18,Wednesday,False,False
m-002,2026-04-16,36328.39,23,16,1579.5,Thursday,False,False
m-002,2026-04-17,24037.09,24,17,1001.55,Friday,False,False
m-002,2026-04-18,40029.25,34,24,1177.33,Saturday,True,False
m-002,2026-04-19,38076.47,28,19,1359.87,Sunday,True,False
m-002,2026-04-20,27477.99,28,16,981.36,Monday,False,False
m-002,2026-04-21,25735.83,22,17,1169.81,Tuesday,False,False
m-002,2026-04-22,35319.74,26,17,1358.45,Wednesday,False,False
m-002,2026-04-23,23327.3,21,15,1110.82,Thursday,False,False
m-002,2026-04-24,33916.54,25,17,1356.66,Friday,False,False
m-002,2026-04-25,25020.49,31,21,807.11,Saturday,True,False
m-002,2026-04-26,55003.38,36,29,1527.87,Sunday,True,False
m-002,2026-04-27,33749.14,22,16,1534.05,Monday,False,False
m-002,2026-04-28,35636.17,23,15,1549.4,Tuesday,False,False
m-002,2026-04-29,35436.97,26,18,1362.96,Wednesday,False,False
m-002,2026-04-30,34361.21,28,20,1227.19,Thursday,False,False
m-002,2026-05-01,29199.11,29,23,1006.87,Friday,False,False
m-002,2026-05-02,38567.86,32,21,1205.25,Saturday,True,False
m-002,2026-05-03,15986.44,19,12,841.39,Sunday,True,False
m-002,2026-05-04,33482.59,23,15,1455.76,Monday,False,False
m-002,2026-05-05,32044.28,28,21,1144.44,Tuesday,False,False
m-002,2026-05-06,25271.89,24,17,1053.0,Wednesday,False,False
m-002,2026-05-07,35582.51,31,21,1147.82,Thursday,False,False
m-002,2026-05-08,36495.99,31,24,1177.29,Friday,False,False
m-002,2026-05-09,34207.54,27,21,1266.95,Saturday,True,False
m-002,2026-05-10,28074.36,28,18,1002.66,Sunday,True,False
m-002,2026-05-11,36730.72,31,18,1184.86,Monday,False,False
m-002,2026-05-12,33575.82,26,16,1291.38,Tuesday,False,False
m-002,2026-05-13,17851.18,21,17,850.06,Wednesday,False,False
m-002,2026-05-14,37276.82,31,18,1202.48,Thursday,False,False
m-002,2026-05-15,23988.15,21,20,1142.29,Friday,False,False
m-002,2026-05-16,36457.02,33,23,1104.76,Saturday,True,False
m-002,2026-05-17,33112.85,33,20,1003.42,Sunday,True,False
m-002,2026-05-18,24971.92,22,16,1135.09,Monday,False,False
m-002,2026-05-19,30466.35,25,16,1218.65,Tuesday,False,False
m-002,2026-05-20,24890.7,24,17,1037.11,Wednesday,False,False
m-002,2026-05-21,29772.24,34,22,875.65,Thursday,False,False
m-002,2026-05-22,26026.29,28,16,929.51,Friday,False,False
m-002,2026-05-23,36358.53,27,19,1346.61,Saturday,True,False
m-002,2026-05-24,26965.71,23,15,1172.42,Sunday,True,False
m-002,2026-05-25,39936.93,35,23,1141.06,Monday,False,False
m-002,2026-05-26,29196.48,25,17,1167.86,Tuesday,False,False
m-002,2026-05-27,24760.01,19,11,1303.16,Wednesday,False,False
m-002,2026-05-28,32986.52,22,19,1499.39,Thursday,False,False
m-002,2026-05-29,30206.03,26,19,1161.77,Friday,False,False
m-002,2026-05-30,60119.73,45,30,1335.99,Saturday,True,False
m-002,2026-05-31,34224.24,31,23,1104.01,Sunday,True,False
m-002,2026-06-01,28268.33,27,17,1046.98,Monday,False,False
m-002,2026-06-02,42557.43,27,18,1576.2,Tuesday,False,False
m-002,2026-06-03,31956.58,24,13,1331.52,Wednesday,False,False
m-002,2026-06-04,33804.28,27,18,1252.01,Thursday,False,False
m-002,2026-06-05,17069.55,19,13,898.4,Friday,False,False
m-002,2026-06-06,23861.94,20,10,1193.1,Saturday,True,False
m-002,2026-06-07,26560.28,23,19,1154.79,Sunday,True,False
m-002,2026-06-08,27010.55,18,12,1500.59,Monday,False,False
m-002,2026-06-09,48710.09,26,19,1873.46,Tuesday,False,False
m-002,2026-06-10,30313.88,27,16,1122.74,Wednesday,False,False
m-002,2026-06-11,30601.81,27,24,1133.4,Thursday,False,False
m-002,2026-06-12,37952.18,29,20,1308.7,Friday,False,False
m-002,2026-06-13,26923.1,27,19,997.15,Saturday,True,False
m-002,2026-06-14,39025.16,35,22,1115.0,Sunday,True,False
m-002,2026-06-15,37478.97,23,16,1629.52,Monday,False,False
m-002,2026-06-16,22227.19,20,14,1111.36,Tuesday,False,False
m-002,2026-06-17,30853.44,26,17,1186.67,Wednesday,False,False
m-002,2026-06-18,32088.27,26,17,1234.16,Thursday,False,False
m-002,2026-06-19,47783.68,32,26,1493.24,Friday,False,False
m-002,2026-06-20,42305.6,36,24,1175.16,Saturday,True,False
m-002,2026-06-21,33516.25,27,19,1241.34,Sunday,True,False
m-002,2026-06-22,16524.08,20,12,826.2,Monday,False,False
m-002,2026-06-23,26219.68,21,14,1248.56,Tuesday,False,False
m-002,2026-06-24,23155.57,25,15,926.22,Wednesday,False,False
m-002,2026-06-25,27889.0,20,11,1394.45,Thursday,False,False
m-002,2026-06-26,18425.46,18,8,1023.64,Friday,False,False
m-002,2026-06-27,32252.81,31,22,1040.41,Saturday,True,False
m-002,2026-06-28,36455.8,34,21,1072.23,Sunday,True,False
m-002,2026-06-29,29933.83,26,19,1151.3,Monday,False,False
m-002,2026-06-30,33922.72,26,19,1304.72,Tuesday,False,False
m-002,2026-07-01,17956.03,17,15,1056.24,Wednesday,False,False
m-002,2026-07-02,23260.71,28,18,830.74,Thursday,False,False
m-002,2026-07-03,18755.18,27,22,694.64,Friday,False,False
m-002,2026-07-04,32596.37,27,17,1207.27,Saturday,True,False
m-002,2026-07-05,42907.98,31,20,1384.13,Sunday,True,False
m-002,2026-07-06,22579.07,22,13,1026.32,Monday,False,False
m-002,2026-07-07,40663.16,26,17,1563.97,Tuesday,False,False
m-002,2026-07-08,23834.09,26,19,916.7,Wednesday,False,False
m-002,2026-07-09,24917.21,23,17,1083.36,Thursday,False,False
m-002,2026-07-10,30925.62,23,15,1344.59,Friday,False,False
m-002,2026-07-11,42467.66,37,22,1147.77,Saturday,True,False
m-002,2026-07-12,34373.26,32,23,1074.16,Sunday,True,False
m-002,2026-07-13,45577.27,30,18,1519.24,Monday,False,False
m-002,2026-07-14,26708.42,29,18,920.98,Tuesday,False,False
m-002,2026-07-15,17059.73,14,9,1218.55,Wednesday,False,False
m-002,2026-07-16,30107.57,27,19,1115.1,Thursday,False,False
m-002,2026-07-17,25642.34,23,16,1114.88,Friday,False,False
m-002,2026-07-18,25896.0,22,17,1177.09,Saturday,True,False
m-002,2026-07-19,32572.1,26,14,1252.77,Sunday,True,False
m-002,2026-07-20,26214.88,22,17,1191.59,Monday,False,False
m-002,2026-07-21,29429.16,23,19,1279.53,Tuesday,False,False
m-002,2026-07-22,28985.08,26,16,1114.81,Wednesday,False,False
m-002,2026-07-23,22384.19,17,7,1316.72,Thursday,False,False
m-002,2026-07-24,21546.81,16,12,1346.68,Friday,False,False
m-002,2026-07-25,24096.7,17,9,1417.45,Saturday,True,False
m-002,2026-07-26,31443.74,31,24,1014.31,Sunday,True,False
m-002,2026-07-27,19810.64,20,14,990.53,Monday,False,False
m-002,2026-07-28,17810.85,13,8,1370.07,Tuesday,False,False
m-002,2026-07-29,22211.18,20,11,1110.56,Wednesday,False,False
m-002,2026-07-30,32354.46,26,19,1244.4,Thursday,False,False
m-002,2026-07-31,17749.08,16,12,1109.32,Friday,False,False
m-002,2026-08-01,35245.06,28,17,1258.75,Saturday,True,False
m-002,2026-08-02,25730.9,20,14,1286.54,Sunday,True,False
m-002,2026-08-03,40166.0,27,18,1487.63,Monday,False,False
m-002,2026-08-04,25770.16,22,16,1171.37,Tuesday,False,False
m-002,2026-08-05,30761.41,25,20,1230.46,Wednesday,False,False
m-002,2026-08-06,24678.27,18,16,1371.02,Thursday,False,False
m-002,2026-08-07,17382.57,16,11,1086.41,Friday,False,False
m-002,2026-08-08,28496.86,25,16,1139.87,Saturday,True,False
m-002,2026-08-09,39397.84,39,26,1010.2,Sunday,True,False
m-002,2026-08-10,25999.17,19,15,1368.38,Monday,False,False
m-002,2026-08-11,21067.06,24,13,877.79,Tuesday,False,False
m-002,2026-08-12,30273.21,22,17,1376.06,Wednesday,False,False
m-002,2026-08-13,33739.32,29,21,1163.42,Thursday,False,False
m-002,2026-08-14,23536.4,21,15,1120.78,Friday,False,False
m-002,2026-08-15,59016.78,45,32,1311.48,Saturday,True,True
m-002,2026-08-16,38281.2,34,31,1125.92,Sunday,True,False
m-002,2026-08-17,26829.41,20,16,1341.47,Monday,False,False
m-002,2026-08-18,30095.9,22,14,1368.0,Tuesday,False,False
m-002,2026-08-19,32377.51,25,16,1295.1,Wednesday,False,False
m-002,2026-08-20,26158.45,22,15,1189.02,Thursday,False,False
m-002,2026-08-21,23064.68,24,19,961.03,Friday,False,False
m-002,2026-08-22,29099.0,31,22,938.68,Saturday,True,False
m-002,2026-08-23,31646.92,27,20,1172.11,Sunday,True,False
m-002,2026-08-24,34393.96,22,13,1563.36,Monday,False,False
m-002,2026-08-25,33490.6,29,20,1154.85,Tuesday,False,False
m-002,2026-08-26,20373.82,21,18,970.18,Wednesday,False,False
m-002,2026-08-27,19208.27,18,10,1067.13,Thursday,False,False
m-002,2026-08-28,46957.66,41,30,1145.31,Friday,False,True
m-002,2026-08-29,42362.46,29,23,1460.77,Saturday,True,False
m-002,2026-08-30,35744.0,28,21,1276.57,Sunday,True,False
m-002,2026-08-31,28101.35,21,16,1338.16,Monday,False,False
m-002,2026-09-01,19418.14,20,13,970.91,Tuesday,False,False
m-002,2026-09-02,23678.13,24,14,986.59,Wednesday,False,False
m-002,2026-09-03,25579.74,24,17,1065.82,Thursday,False,False
m-002,2026-09-04,21136.47,23,18,918.98,Friday,False,False
m-002,2026-09-05,34035.39,28,23,1215.55,Saturday,True,False
m-002,2026-09-06,27185.45,24,17,1132.73,Sunday,True,False
m-002,2026-09-07,15926.22,16,13,995.39,Monday,False,False
m-002,2026-09-08,36071.67,25,19,1442.87,Tuesday,False,False
m-002,2026-09-09,27623.08,25,16,1104.92,Wednesday,False,False
m-002,2026-09-10,12629.88,14,11,902.13,Thursday,False,False
m-002,2026-09-11,22950.19,22,15,1043.19,Friday,False,False
m-002,2026-09-12,20769.29,18,14,1153.85,Saturday,True,False
m-002,2026-09-13,36671.52,30,18,1222.38,Sunday,True,False
m-002,2026-09-14,12863.76,15,10,857.58,Monday,False,False
m-002,2026-09-15,28261.64,19,13,1487.45,Tuesday,False,False
m-002,2026-09-16,21956.23,18,10,1219.79,Wednesday,False,False
m-002,2026-09-17,29369.7,23,15,1276.94,Thursday,False,False
m-003,2025-09-18,8602.08,24,15,358.42,Thursday,False,False
m-003,2025-09-19,6046.68,28,18,215.95,Friday,False,False
m-003,2025-09-20,7352.23,34,24,216.24,Saturday,True,False
m-003,2025-09-21,15142.85,37,26,409.27,Sunday,True,False
m-003,2025-09-22,12619.06,31,20,407.07,Monday,False,False
m-003,2025-09-23,11086.11,36,24,307.95,Tuesday,False,False
m-003,2025-09-24,8581.42,30,23,286.05,Wednesday,False,False
m-003,2025-09-25,8475.88,26,20,326.0,Thursday,False,False
m-003,2025-09-26,5725.29,23,20,248.93,Friday,False,False
m-003,2025-09-27,11850.52,33,21,359.11,Saturday,True,False
m-003,2025-09-28,6509.62,31,21,209.99,Sunday,True,False
m-003,2025-09-29,11026.28,30,24,367.54,Monday,False,False
m-003,2025-09-30,4623.25,27,20,171.23,Tuesday,False,False
m-003,2025-10-01,14939.49,42,31,355.7,Wednesday,False,False
m-003,2025-10-02,7668.52,22,15,348.57,Thursday,False,False
m-003,2025-10-03,11505.81,30,22,383.53,Friday,False,False
m-003,2025-10-04,30194.09,34,25,888.06,Saturday,True,False
m-003,2025-10-05,8507.41,25,14,340.3,Sunday,True,False
m-003,2025-10-06,11284.4,31,21,364.01,Monday,False,False
m-003,2025-10-07,4407.17,24,19,183.63,Tuesday,False,False
m-003,2025-10-08,8224.35,30,21,274.15,Wednesday,False,False
m-003,2025-10-09,8123.52,25,19,324.94,Thursday,False,False
m-003,2025-10-10,7294.26,32,21,227.95,Friday,False,False
m-003,2025-10-11,11089.14,30,21,369.64,Saturday,True,False
m-003,2025-10-12,10282.67,41,28,250.8,Sunday,True,False
m-003,2025-10-13,8300.06,25,17,332.0,Monday,False,False
m-003,2025-10-14,7294.03,28,14,260.5,Tuesday,False,False
m-003,2025-10-15,12809.17,45,34,284.65,Wednesday,False,False
m-003,2025-10-16,10950.92,27,18,405.59,Thursday,False,False
m-003,2025-10-17,9937.15,29,19,342.66,Friday,False,False
m-003,2025-10-18,14191.1,48,32,295.65,Saturday,True,False
m-003,2025-10-19,11666.83,37,24,315.32,Sunday,True,False
m-003,2025-10-20,19192.08,49,35,391.68,Monday,False,True
m-003,2025-10-21,20574.43,58,44,354.73,Tuesday,False,True
m-003,2025-10-22,17233.78,48,38,359.04,Wednesday,False,True
m-003,2025-10-23,7864.7,26,18,302.49,Thursday,False,False
