merchant_id,date,hour,transactions_count,total_revenue,avg_order_value,refund_count,day_of_week,day_of_week_num,is_weekend,rolling_24h_tx_mean,rolling_24h_tx_std,rolling_24h_rev_mean,rolling_24h_rev_std,z_score_tx,z_score_revenue,drop_ratio_vs_expected,is_anomaly,anomaly_type,severity,split
m-001,2025-09-28,21,1,36.39,36.39,0,Sunday,6,1,6.0,2.5,678.38,352.8,-2.0,-1.82,-0.833,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,6,1,75.28,75.28,0,Monday,0,0,5.79,2.7,659.49,374.79,-1.77,-1.56,-0.827,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,7,2,109.22,54.61,0,Monday,0,0,5.5,2.83,622.75,387.36,-1.24,-1.33,-0.636,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,8,4,535.53,133.88,0,Monday,0,0,5.42,2.9,602.6,401.31,-0.49,-0.17,-0.262,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,9,4,249.19,62.3,0,Monday,0,0,5.38,2.92,602.61,401.31,-0.47,-0.88,-0.257,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,10,8,1027.69,128.46,0,Monday,0,0,5.29,2.93,553.13,365.62,0.92,1.3,0.512,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,11,4,384.19,96.05,0,Monday,0,0,5.29,2.93,573.46,378.19,-0.44,-0.5,-0.244,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,12,9,1245.53,138.39,0,Monday,0,0,5.21,2.93,565.68,380.16,1.29,1.79,0.727,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,13,5,895.28,179.06,0,Monday,0,0,5.33,3.03,599.07,403.5,-0.11,0.73,-0.062,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,14,3,458.69,152.9,0,Monday,0,0,5.42,2.99,621.61,404.35,-0.81,-0.4,-0.446,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,15,3,207.59,69.2,0,Monday,0,0,5.5,2.89,629.83,398.67,-0.87,-1.06,-0.455,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,16,3,336.78,112.26,0,Monday,0,0,5.54,2.84,630.07,398.41,-0.89,-0.74,-0.458,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,17,4,211.38,52.84,0,Monday,0,0,5.38,2.87,608.68,399.86,-0.48,-0.99,-0.257,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,18,6,644.19,107.36,0,Monday,0,0,5.12,2.71,553.05,353.96,0.32,0.26,0.172,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,19,4,515.04,128.76,0,Monday,0,0,4.96,2.51,549.62,352.6,-0.38,-0.1,-0.194,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,20,5,1056.6,211.32,0,Monday,0,0,4.79,2.43,544.76,352.22,0.09,1.45,0.044,0,NORMAL,NONE,TRAIN
m-001,2025-09-29,21,3,110.42,36.81,0,Monday,0,0,4.79,2.43,570.37,366.48,-0.74,-1.26,-0.374,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,6,1,36.39,36.39,0,Tuesday,1,0,4.54,2.28,521.77,345.47,-1.55,-1.4,-0.78,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,8,5,561.7,112.34,0,Tuesday,1,0,4.21,2.19,492.44,355.83,0.36,0.19,0.188,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,9,12,1134.55,94.55,0,Tuesday,1,0,4.33,2.14,502.46,354.19,3.58,1.78,1.771,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,10,8,576.58,72.07,0,Tuesday,1,0,4.67,2.65,535.01,375.16,1.26,0.11,0.713,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,11,9,587.97,65.33,0,Tuesday,1,0,4.75,2.72,532.4,374.62,1.56,0.15,0.895,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,12,5,728.54,145.71,0,Tuesday,1,0,4.79,2.78,518.43,365.55,0.08,0.57,0.044,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,13,6,548.68,91.45,0,Tuesday,1,0,4.75,2.77,525.33,367.98,0.45,0.06,0.263,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,14,4,435.1,108.78,0,Tuesday,1,0,4.79,2.78,511.39,360.09,-0.28,-0.21,-0.165,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,15,4,387.88,96.97,0,Tuesday,1,0,4.92,2.67,528.0,346.15,-0.34,-0.4,-0.187,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,16,1,106.71,106.71,0,Tuesday,1,0,5.04,2.54,541.03,334.05,-1.59,-1.3,-0.802,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,17,3,251.85,83.95,1,Tuesday,1,0,5.0,2.6,540.92,334.19,-0.77,-0.86,-0.4,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,18,4,353.35,88.34,0,Tuesday,1,0,4.96,2.63,529.1,339.37,-0.37,-0.52,-0.194,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,19,4,661.31,165.33,0,Tuesday,1,0,4.96,2.63,533.45,336.28,-0.37,0.38,-0.194,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,20,3,144.79,48.26,0,Tuesday,1,0,4.79,2.55,518.18,320.83,-0.7,-1.16,-0.374,0,NORMAL,NONE,TRAIN
m-001,2025-09-30,21,3,254.32,84.77,1,Tuesday,1,0,4.75,2.57,508.2,328.8,-0.68,-0.77,-0.368,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,7,2,367.86,183.93,0,Wednesday,2,0,4.5,2.43,466.9,292.4,-1.03,-0.34,-0.556,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,8,2,434.97,217.48,0,Wednesday,2,0,4.38,2.48,444.93,278.28,-0.96,-0.04,-0.543,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,9,8,1288.23,161.03,0,Wednesday,2,0,4.33,2.51,443.94,278.27,1.46,3.03,0.848,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,10,6,757.98,126.33,0,Wednesday,2,0,4.54,2.6,488.97,322.31,0.56,0.83,0.322,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,11,5,940.85,188.17,0,Wednesday,2,0,4.67,2.6,506.52,325.12,0.13,1.34,0.071,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,12,6,506.42,84.4,0,Wednesday,2,0,4.71,2.6,536.91,330.38,0.5,-0.09,0.274,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,13,7,897.14,128.16,0,Wednesday,2,0,4.71,2.6,531.17,329.63,0.88,1.11,0.486,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,14,6,533.71,88.95,0,Wednesday,2,0,4.83,2.63,547.09,337.94,0.44,-0.04,0.242,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,15,3,257.66,85.89,0,Wednesday,2,0,4.88,2.64,525.3,320.05,-0.71,-0.84,-0.385,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,16,5,1037.88,207.58,0,Wednesday,2,0,4.88,2.64,531.44,313.08,0.05,1.62,0.025,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,17,5,308.34,61.67,0,Wednesday,2,0,5.04,2.51,573.17,310.97,-0.02,-0.85,-0.008,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,18,7,842.88,120.41,0,Wednesday,2,0,5.04,2.51,562.61,315.64,0.78,0.89,0.389,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,19,3,243.11,81.04,0,Wednesday,2,0,4.83,2.08,550.46,297.77,-0.88,-1.03,-0.379,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,20,5,1135.4,227.08,0,Wednesday,2,0,4.62,2.0,536.56,304.21,0.19,1.97,0.082,0,NORMAL,NONE,TRAIN
m-001,2025-10-01,21,3,144.36,48.12,0,Wednesday,2,0,4.46,1.77,559.37,327.84,-0.82,-1.27,-0.327,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,6,3,267.74,89.25,0,Thursday,3,0,4.38,1.79,535.03,336.31,-0.77,-0.79,-0.315,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,7,1,142.3,142.3,0,Thursday,3,0,4.25,1.78,523.33,340.67,-1.83,-1.12,-0.765,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,8,6,1190.3,198.38,1,Thursday,3,0,4.12,1.9,511.13,349.11,0.99,1.95,0.456,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,9,4,577.31,144.33,0,Thursday,3,0,4.21,1.93,544.56,374.31,-0.11,0.09,-0.05,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,10,4,385.59,96.4,0,Thursday,3,0,4.33,1.81,564.17,362.51,-0.18,-0.49,-0.076,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,11,6,532.23,88.7,0,Thursday,3,0,4.38,1.79,569.74,358.51,0.91,-0.1,0.37,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,12,5,734.59,146.92,0,Thursday,3,0,4.46,1.82,577.2,355.66,0.3,0.44,0.121,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,13,4,489.98,122.5,0,Thursday,3,0,4.5,1.82,580.25,356.73,-0.27,-0.25,-0.111,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,14,6,400.54,66.76,0,Thursday,3,0,4.54,1.79,594.63,345.18,0.82,-0.56,0.322,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,15,4,812.44,203.11,0,Thursday,3,0,4.67,1.79,600.72,340.17,-0.37,0.62,-0.143,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,16,8,700.23,87.53,1,Thursday,3,0,4.75,1.7,619.25,339.04,1.91,0.24,0.684,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,18,2,173.15,86.58,0,Thursday,3,0,5.0,1.72,630.3,337.09,-1.74,-1.36,-0.6,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,19,10,1032.73,103.27,0,Thursday,3,0,4.75,1.7,583.84,318.81,3.09,1.41,1.105,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,20,6,478.23,79.7,0,Thursday,3,0,4.92,2.0,595.29,330.07,0.54,-0.35,0.22,0,NORMAL,NONE,TRAIN
m-001,2025-10-02,21,1,55.47,55.47,0,Thursday,3,0,4.96,2.01,576.01,322.43,-1.97,-1.61,-0.798,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,7,4,735.83,183.96,0,Friday,4,0,4.75,2.15,557.22,339.36,-0.35,0.53,-0.158,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,8,3,180.17,60.06,0,Friday,4,0,4.62,2.1,550.5,333.89,-0.77,-1.11,-0.351,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,9,11,1712.96,155.72,0,Friday,4,0,4.5,2.11,535.77,342.35,3.08,3.44,1.444,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,10,6,609.68,101.61,0,Friday,4,0,4.83,2.46,596.41,412.62,0.48,0.03,0.242,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,11,4,683.36,170.84,0,Friday,4,0,4.88,2.47,578.56,401.82,-0.36,0.26,-0.18,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,12,1,50.53,50.53,0,Friday,4,0,4.83,2.48,594.19,398.13,-1.54,-1.37,-0.793,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,13,11,1368.54,124.41,0,Friday,4,0,4.58,2.55,561.18,409.3,2.52,1.97,1.402,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,14,5,771.66,154.33,0,Friday,4,0,4.92,2.84,608.07,434.95,0.03,0.38,0.016,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,15,3,308.89,102.96,0,Friday,4,0,4.92,2.84,592.91,421.91,-0.68,-0.67,-0.39,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,17,5,445.37,89.07,0,Friday,4,0,4.92,2.84,599.77,415.6,0.03,-0.37,0.016,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,18,8,814.67,101.83,0,Friday,4,0,5.0,2.81,607.17,410.98,1.07,0.5,0.6,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,19,6,424.64,70.77,0,Friday,4,0,5.29,2.74,635.19,400.71,0.26,-0.53,0.134,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,20,4,176.14,44.04,0,Friday,4,0,5.29,2.74,603.28,384.75,-0.47,-1.11,-0.244,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,21,1,71.14,71.14,0,Friday,4,0,5.29,2.74,586.57,394.52,-1.57,-1.31,-0.811,0,NORMAL,NONE,TRAIN
m-001,2025-10-03,22,1,61.38,61.38,0,Friday,4,0,5.17,2.87,573.47,406.52,-1.45,-1.26,-0.807,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,7,2,220.94,110.47,0,Saturday,5,1,4.96,2.99,553.85,419.74,-0.99,-0.79,-0.597,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,8,3,378.01,126.0,0,Saturday,5,1,4.83,3.05,532.44,423.21,-0.6,-0.36,-0.379,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,9,7,818.22,116.89,0,Saturday,5,1,4.79,3.06,527.78,424.31,0.72,0.68,0.461,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,10,9,810.52,90.06,0,Saturday,5,1,4.83,3.09,545.18,427.42,1.35,0.62,0.863,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,11,8,1361.33,170.17,0,Saturday,5,1,5.04,3.2,545.1,427.37,0.92,1.91,0.587,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,12,9,803.33,89.26,0,Saturday,5,1,5.04,3.2,572.65,458.01,1.24,0.5,0.786,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,13,8,740.05,92.51,0,Saturday,5,1,5.33,3.23,598.91,452.14,0.83,0.31,0.501,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,14,12,1341.87,111.82,0,Saturday,5,1,5.25,3.12,586.71,443.8,2.16,1.7,1.286,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,15,3,598.83,199.61,0,Saturday,5,1,5.5,3.41,622.7,468.92,-0.73,-0.05,-0.455,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,16,2,320.99,160.5,0,Saturday,5,1,5.58,3.32,645.34,453.2,-1.08,-0.72,-0.642,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,17,5,518.13,103.63,0,Saturday,5,1,5.5,3.39,628.05,457.49,-0.15,-0.24,-0.091,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,18,8,815.95,101.99,0,Saturday,5,1,5.58,3.35,642.13,448.21,0.72,0.39,0.434,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,19,14,1778.88,127.06,0,Saturday,5,1,5.46,3.19,604.76,388.45,2.68,3.02,1.564,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,20,7,905.93,129.42,1,Saturday,5,1,5.79,3.64,653.47,456.46,0.33,0.55,0.209,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,21,1,130.62,130.62,0,Saturday,5,1,5.92,3.62,662.75,459.34,-1.36,-1.16,-0.831,0,NORMAL,NONE,TRAIN
m-001,2025-10-04,22,1,113.18,113.18,0,Saturday,5,1,5.92,3.62,666.08,454.97,-1.36,-1.22,-0.831,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,6,3,612.99,204.33,0,Sunday,6,1,5.5,3.59,613.78,442.7,-0.7,-0.0,-0.455,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,7,2,159.01,79.5,0,Sunday,6,1,5.42,3.62,607.17,441.42,-0.94,-1.02,-0.631,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,8,5,388.22,77.64,0,Sunday,6,1,5.38,3.66,600.92,446.85,-0.1,-0.48,-0.071,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,9,10,926.93,92.69,0,Sunday,6,1,5.38,3.66,598.54,447.87,1.26,0.73,0.859,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,10,13,1154.7,88.82,0,Sunday,6,1,5.46,3.74,603.22,450.8,2.02,1.22,1.381,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,11,9,907.38,100.82,0,Sunday,6,1,5.75,4.05,633.64,462.7,0.8,0.59,0.565,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,12,3,338.03,112.68,0,Sunday,6,1,5.96,4.08,664.11,455.28,-0.73,-0.72,-0.497,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,13,11,1633.72,148.52,0,Sunday,6,1,6.04,3.99,675.23,443.27,1.24,2.16,0.821,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,14,14,1736.58,124.04,1,Sunday,6,1,6.46,3.97,740.74,464.29,1.9,2.14,1.167,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,15,1,71.14,71.14,0,Sunday,6,1,6.96,4.13,803.89,492.72,-1.44,-1.49,-0.856,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,16,7,1044.23,149.18,0,Sunday,6,1,6.88,4.24,791.11,508.0,0.03,0.5,0.017,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,17,7,786.44,112.35,1,Sunday,6,1,6.88,4.24,800.52,510.61,0.03,-0.03,0.017,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,18,7,597.2,85.31,0,Sunday,6,1,6.79,4.21,799.52,510.62,0.05,-0.4,0.031,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,19,5,657.68,131.54,0,Sunday,6,1,6.75,4.2,767.68,497.72,-0.42,-0.22,-0.259,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,20,6,903.3,150.55,0,Sunday,6,1,6.58,4.19,761.61,498.16,-0.14,0.28,-0.088,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,21,1,55.47,55.47,0,Sunday,6,1,6.5,4.18,768.41,498.96,-1.32,-1.43,-0.846,0,NORMAL,NONE,TRAIN
m-001,2025-10-05,22,1,112.92,112.92,0,Sunday,6,1,6.04,4.15,714.81,503.75,-1.21,-1.19,-0.834,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,6,1,70.38,70.38,0,Monday,0,0,5.96,4.24,694.57,518.18,-1.17,-1.2,-0.832,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,7,3,370.08,123.36,0,Monday,0,0,5.92,4.28,684.13,528.46,-0.68,-0.59,-0.493,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,8,3,152.04,50.68,0,Monday,0,0,5.83,4.32,677.96,531.33,-0.66,-0.99,-0.485,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,9,7,998.63,142.66,0,Monday,0,0,5.62,4.33,650.29,541.03,0.32,0.64,0.246,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,10,7,847.29,121.04,0,Monday,0,0,5.33,3.96,617.78,491.44,0.42,0.47,0.313,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,11,3,364.98,121.66,0,Monday,0,0,5.33,3.96,615.34,490.08,-0.59,-0.51,-0.437,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,12,7,1330.55,190.08,0,Monday,0,0,5.42,3.89,625.1,482.28,0.41,1.46,0.292,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,13,8,1233.71,154.21,0,Monday,0,0,5.67,3.78,675.83,490.05,0.62,1.14,0.411,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,14,5,776.48,155.3,0,Monday,0,0,5.88,3.77,701.69,502.81,-0.23,0.15,-0.15,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,15,5,690.3,138.06,0,Monday,0,0,6.0,3.68,727.42,489.45,-0.27,-0.08,-0.167,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,16,5,500.31,100.06,0,Monday,0,0,6.0,3.68,740.01,484.2,-0.27,-0.5,-0.167,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,17,6,441.44,73.57,0,Monday,0,0,5.79,3.59,722.23,484.87,0.06,-0.58,0.036,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,18,7,1228.91,175.56,0,Monday,0,0,5.5,3.24,692.51,479.04,0.46,1.12,0.273,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,19,5,663.37,132.67,0,Monday,0,0,5.42,3.17,705.91,489.69,-0.13,-0.09,-0.077,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,20,5,228.2,45.64,0,Monday,0,0,5.5,3.13,719.46,483.52,-0.16,-1.02,-0.091,0,NORMAL,NONE,TRAIN
m-001,2025-10-06,22,2,170.46,85.23,0,Monday,0,0,5.25,2.91,660.9,452.07,-1.12,-1.08,-0.619,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,6,2,83.41,41.7,0,Tuesday,1,0,4.75,2.31,595.65,400.09,-1.19,-1.28,-0.579,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,8,2,201.76,100.88,0,Tuesday,1,0,4.79,2.25,596.16,399.4,-1.24,-0.99,-0.582,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,9,8,963.47,120.43,0,Tuesday,1,0,4.58,2.26,561.05,395.31,1.51,1.02,0.747,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,10,5,633.81,126.76,0,Tuesday,1,0,4.62,2.32,568.43,401.3,0.16,0.16,0.082,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,11,4,629.77,157.44,0,Tuesday,1,0,4.54,2.26,569.96,401.49,-0.24,0.15,-0.119,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,12,6,1273.12,212.19,0,Tuesday,1,0,4.5,2.27,568.79,401.26,0.66,1.76,0.333,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,13,3,858.26,286.09,0,Tuesday,1,0,4.5,2.27,584.2,421.27,-0.66,0.65,-0.333,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,14,5,530.6,106.12,0,Tuesday,1,0,4.58,2.17,617.65,409.16,0.19,-0.21,0.092,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,15,2,289.06,144.53,0,Tuesday,1,0,4.75,2.03,635.06,395.41,-1.35,-0.88,-0.579,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,16,3,655.01,218.34,0,Tuesday,1,0,4.79,1.96,644.17,384.19,-0.91,0.03,-0.374,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,17,7,729.49,104.21,0,Tuesday,1,0,4.79,1.96,656.04,379.73,1.13,0.19,0.461,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,18,3,653.91,217.97,0,Tuesday,1,0,4.96,1.97,680.1,364.39,-0.99,-0.07,-0.395,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,19,6,393.21,65.54,0,Tuesday,1,0,4.79,1.96,665.74,358.03,0.62,-0.76,0.253,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,20,6,669.05,111.51,0,Tuesday,1,0,4.75,1.92,646.82,360.01,0.65,0.06,0.263,0,NORMAL,NONE,TRAIN
m-001,2025-10-07,21,1,122.62,122.62,0,Tuesday,1,0,4.88,1.9,659.49,354.97,-2.04,-1.51,-0.795,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,6,1,47.84,47.84,0,Wednesday,2,0,4.62,2.0,609.16,341.05,-1.81,-1.65,-0.784,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,7,1,47.84,47.84,0,Wednesday,2,0,4.33,1.99,559.74,332.43,-1.67,-1.54,-0.769,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,8,4,393.28,98.32,0,Wednesday,2,0,4.17,2.1,529.38,344.81,-0.08,-0.39,-0.041,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,9,11,1054.67,95.88,0,Wednesday,2,0,4.12,2.09,517.01,344.12,3.29,1.56,1.67,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,10,8,1020.7,127.59,0,Wednesday,2,0,4.38,2.52,540.11,361.13,1.44,1.33,0.826,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,11,4,374.74,93.68,0,Wednesday,2,0,4.46,2.6,564.24,373.4,-0.18,-0.51,-0.103,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,12,10,1484.44,148.44,0,Wednesday,2,0,4.33,2.55,528.65,347.07,2.22,2.75,1.309,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,13,3,241.1,80.37,0,Wednesday,2,0,4.54,2.8,562.86,397.7,-0.55,-0.81,-0.339,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,14,4,517.19,129.3,0,Wednesday,2,0,4.46,2.81,563.4,397.24,-0.16,-0.12,-0.103,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,15,1,105.57,105.57,0,Wednesday,2,0,4.54,2.77,577.85,388.54,-1.28,-1.22,-0.78,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,16,1,184.14,184.14,0,Wednesday,2,0,4.5,2.81,578.77,387.33,-1.25,-1.02,-0.778,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,17,4,444.65,111.16,0,Wednesday,2,0,4.46,2.86,578.04,388.1,-0.16,-0.34,-0.103,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,18,5,282.89,56.58,0,Wednesday,2,0,4.29,2.76,556.42,380.06,0.26,-0.72,0.166,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,19,3,614.51,204.84,0,Wednesday,2,0,4.29,2.76,541.8,383.69,-0.47,0.19,-0.301,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,20,4,402.88,100.72,0,Wednesday,2,0,4.25,2.77,541.16,383.55,-0.09,-0.36,-0.059,0,NORMAL,NONE,TRAIN
m-001,2025-10-08,21,4,428.04,107.01,1,Wednesday,2,0,4.17,2.75,504.9,351.1,-0.06,-0.22,-0.041,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,7,3,297.18,99.06,0,Thursday,3,0,4.21,2.73,486.98,343.17,-0.44,-0.55,-0.287,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,8,4,390.57,97.64,0,Thursday,3,0,4.12,2.74,477.25,345.18,-0.04,-0.25,-0.029,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,9,4,361.91,90.48,0,Thursday,3,0,4.21,2.7,481.48,343.39,-0.08,-0.35,-0.05,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,10,7,1491.48,213.07,0,Thursday,3,0,4.25,2.69,469.27,342.16,1.02,2.99,0.647,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,11,5,773.89,154.78,0,Thursday,3,0,4.25,2.69,501.02,398.13,0.28,0.69,0.176,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,12,2,107.53,53.76,0,Thursday,3,0,4.33,2.68,506.02,400.88,-0.87,-0.99,-0.538,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,13,6,715.26,119.21,0,Thursday,3,0,4.17,2.7,494.11,408.54,0.68,0.54,0.439,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,14,7,991.7,141.67,0,Thursday,3,0,4.17,2.7,496.04,409.51,1.05,1.21,0.679,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,15,3,233.47,77.82,0,Thursday,3,0,4.42,2.67,532.25,413.46,-0.53,-0.72,-0.321,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,16,1,179.02,179.02,0,Thursday,3,0,4.5,2.59,539.98,405.67,-1.35,-0.89,-0.778,0,NORMAL,NONE,TRAIN
m-001,2025-10-09,17,6,614.79,102.46,0,Thursday,3,0,4.5,2.59,545.45,399.59,0.58,0.17,0.333,0,NORMAL,NONE,TRAIN
