customer_id,merchant_id,recency_days,frequency,monetary_value,avg_ticket_size,tenure_days,rfm_segment,churn_risk_score
cust-00391,m-001,21,18,2557.02,142.06,362,RETURNING,7.36
cust-00392,m-001,38,7,1493.13,213.3,337,AT_RISK,14.99
cust-00393,m-001,31,7,757.96,108.28,349,AT_RISK,12.61
cust-00394,m-001,8,11,911.89,82.9,343,RETURNING,4.83
cust-00395,m-001,5,14,1497.15,106.94,352,RETURNING,3.42
cust-00396,m-001,25,13,1783.76,137.21,344,RETURNING,9.39
cust-00397,m-001,8,11,1702.1,154.74,363,RETURNING,4.7
cust-00398,m-001,19,15,1915.17,127.68,362,RETURNING,7.11
cust-00399,m-001,44,6,477.48,79.58,238,AT_RISK,22.7
cust-00400,m-001,39,16,1387.98,86.75,360,AT_RISK,12.57
cust-00401,m-001,16,11,1164.45,105.86,360,RETURNING,6.93
cust-00402,m-001,41,15,2071.18,138.08,353,AT_RISK,13.46
cust-00403,m-001,1,13,1961.71,150.9,356,RETURNING,2.42
cust-00404,m-001,7,14,1251.03,89.36,348,RETURNING,4.01
cust-00405,m-001,36,11,1370.57,124.6,354,AT_RISK,12.64
cust-00406,m-001,24,16,1434.77,89.67,354,RETURNING,8.53
cust-00407,m-001,7,10,1238.03,123.8,290,RETURNING,5.13
cust-00408,m-001,1,10,1458.1,145.81,340,RETURNING,3.02
cust-00409,m-001,4,13,1253.69,96.44,292,RETURNING,3.51
cust-00410,m-001,25,8,588.25,73.53,194,RETURNING,16.15
cust-00411,m-001,3,15,1765.46,117.7,336,LOYAL,2.77
cust-00412,m-001,12,12,1056.98,88.08,354,RETURNING,5.69
cust-00413,m-001,7,17,1787.66,105.16,334,LOYAL,3.76
cust-00414,m-001,0,14,1510.18,107.87,349,RETURNING,2.0
cust-00415,m-001,80,11,1366.58,124.23,347,INACTIVE,25.49
cust-00416,m-001,0,16,1551.05,96.94,344,LOYAL,1.76
cust-00417,m-001,90,1,83.22,83.22,90,INACTIVE,100.0
cust-00418,m-001,19,14,1949.0,139.21,315,RETURNING,8.01
cust-00419,m-001,8,13,1627.79,125.21,332,RETURNING,4.55
cust-00420,m-001,21,16,2397.74,149.86,357,RETURNING,7.63
cust-00421,m-001,172,3,184.97,61.66,241,INACTIVE,78.57
cust-00422,m-001,85,7,657.12,93.87,323,INACTIVE,29.98
cust-00423,m-001,9,11,1100.67,100.06,346,RETURNING,5.09
cust-00424,m-001,0,15,2134.41,142.29,256,LOYAL,1.88
cust-00425,m-001,15,9,1342.55,149.17,307,RETURNING,7.87
cust-00426,m-001,6,12,1568.89,130.74,361,RETURNING,3.97
cust-00427,m-001,7,12,1445.4,120.45,358,RETURNING,4.26
cust-00428,m-001,52,9,1359.03,151.0,289,AT_RISK,20.93
cust-00429,m-001,12,14,1783.82,127.42,327,RETURNING,5.66
cust-00430,m-001,19,8,1664.02,208.0,347,RETURNING,8.79
cust-00431,m-001,2,14,2257.81,161.27,344,RETURNING,2.58
cust-00432,m-001,15,16,1405.9,87.87,345,RETURNING,6.1
cust-00433,m-001,19,16,1593.53,99.6,347,RETURNING,7.22
cust-00434,m-001,2,15,1781.6,118.77,238,LOYAL,2.71
cust-00435,m-001,17,13,1470.62,113.12,357,RETURNING,6.89
cust-00436,m-001,19,10,618.21,61.82,309,RETURNING,8.86
cust-00437,m-001,29,14,1492.07,106.58,362,RETURNING,9.99
cust-00438,m-001,29,14,1878.42,134.17,361,RETURNING,10.01
cust-00439,m-001,18,8,868.2,108.52,259,RETURNING,10.26
cust-00440,m-001,22,10,1614.88,161.49,354,RETURNING,8.92
cust-00441,m-001,0,13,1754.71,134.98,361,RETURNING,2.14
cust-00442,m-001,16,14,1395.31,99.66,351,RETURNING,6.55
cust-00443,m-001,22,13,1599.39,123.03,331,RETURNING,8.77
cust-00444,m-001,83,12,974.68,81.22,351,INACTIVE,25.89
cust-00445,m-001,9,18,1624.82,90.27,346,LOYAL,4.17
cust-00446,m-001,0,14,1628.97,116.36,297,RETURNING,2.0
cust-00447,m-001,12,20,3189.49,159.47,344,LOYAL,4.91
cust-00448,m-001,36,16,2235.82,139.74,361,AT_RISK,11.71
cust-00449,m-001,4,8,558.53,69.82,359,RETURNING,4.44
cust-00450,m-001,77,14,1630.16,116.44,353,INACTIVE,23.75
cust-00451,m-001,9,11,1256.8,114.25,236,RETURNING,6.3
cust-00452,m-001,16,9,582.17,64.69,354,RETURNING,7.51
cust-00453,m-001,15,17,1650.14,97.07,351,RETURNING,5.93
cust-00454,m-001,56,14,2060.91,147.21,345,AT_RISK,18.18
cust-00455,m-001,27,17,1795.53,105.62,361,RETURNING,9.13
cust-00456,m-001,0,10,1022.73,102.27,363,RETURNING,2.73
cust-00457,m-001,4,21,2420.5,115.26,357,LOYAL,2.48
cust-00458,m-001,34,10,1001.79,100.18,349,AT_RISK,12.44
cust-00459,m-001,9,10,1300.33,130.03,364,RETURNING,5.19
cust-00460,m-001,17,13,1286.39,98.95,346,RETURNING,7.04
cust-00461,m-001,13,14,1672.65,119.48,335,RETURNING,5.87
cust-00462,m-001,71,12,989.25,82.44,356,INACTIVE,22.2
cust-00463,m-001,22,19,2278.68,119.93,341,RETURNING,7.93
cust-00464,m-001,48,11,1351.24,122.84,341,AT_RISK,16.54
cust-00465,m-001,6,20,2964.78,148.24,343,LOYAL,3.17
cust-00466,m-001,26,8,554.59,69.32,327,RETURNING,11.26
cust-00467,m-001,0,9,710.85,78.98,353,RETURNING,3.0
cust-00468,m-001,46,15,2629.46,175.3,361,AT_RISK,14.58
cust-00469,m-001,7,14,1213.33,86.67,358,RETURNING,3.95
cust-00470,m-001,52,14,2145.59,153.26,356,AT_RISK,16.57
cust-00471,m-001,14,10,997.05,99.71,273,RETURNING,7.84
cust-00472,m-001,49,16,2224.13,139.01,337,AT_RISK,16.26
cust-00473,m-001,14,16,1631.61,101.98,352,LOYAL,5.73
cust-00474,m-001,17,14,1993.06,142.36,361,RETURNING,6.7
cust-00475,m-001,6,16,1563.43,97.71,354,LOYAL,3.45
cust-00476,m-001,14,10,1387.48,138.75,357,RETURNING,6.64
cust-00477,m-001,15,17,1513.54,89.03,312,RETURNING,6.46
cust-00478,m-001,41,16,1942.76,121.42,333,AT_RISK,14.04
cust-00479,m-001,33,9,593.79,65.98,196,AT_RISK,19.75
cust-00480,m-001,29,12,1749.97,145.83,359,RETURNING,10.36
cust-00481,m-001,19,17,1763.33,103.73,351,RETURNING,7.06
cust-00482,m-001,14,8,587.51,73.44,358,RETURNING,7.23
cust-00483,m-001,18,9,834.7,92.74,342,RETURNING,8.25
cust-00484,m-001,74,12,2077.74,173.14,348,INACTIVE,23.51
cust-00485,m-001,46,13,990.33,76.18,351,AT_RISK,15.21
cust-00486,m-001,1,23,3041.7,132.25,351,LOYAL,1.53
cust-00487,m-001,2,16,1484.06,92.75,308,LOYAL,2.41
cust-00488,m-001,117,7,1256.81,179.54,341,INACTIVE,37.96
cust-00489,m-001,60,8,835.48,104.44,363,AT_RISK,19.82
cust-00490,m-001,11,9,1147.62,127.51,331,RETURNING,6.31
cust-00491,m-001,32,14,1841.93,131.57,355,AT_RISK,10.99
cust-00492,m-001,6,14,1321.57,94.4,333,RETURNING,3.8
cust-00493,m-001,19,17,1472.36,86.61,346,RETURNING,7.14
cust-00494,m-001,17,9,1684.44,187.16,284,RETURNING,8.96
cust-00495,m-001,7,14,1677.21,119.8,352,RETURNING,3.98
cust-00496,m-001,77,13,1038.05,79.85,342,INACTIVE,24.59
cust-00497,m-001,5,15,1286.31,85.75,357,LOYAL,3.27
cust-00498,m-001,16,10,1448.2,144.82,354,RETURNING,7.23
cust-00499,m-001,129,6,619.34,103.22,276,INACTIVE,50.86
cust-00500,m-001,1,8,807.76,100.97,363,RETURNING,3.61
cust-00501,m-001,7,8,537.17,67.15,289,RETURNING,5.75
cust-00502,m-001,20,10,1318.93,131.89,353,RETURNING,8.38
cust-00503,m-001,3,5,675.06,135.01,324,RETURNING,5.92
cust-00504,m-001,42,15,1497.07,99.8,359,AT_RISK,13.54
cust-00505,m-001,16,11,1867.47,169.77,363,RETURNING,6.9
cust-00506,m-001,94,10,625.34,62.53,349,INACTIVE,29.58
cust-00507,m-001,32,9,707.1,78.57,332,AT_RISK,12.61
cust-00508,m-001,6,17,1656.24,97.43,359,LOYAL,3.33
cust-00509,m-001,32,13,1314.97,101.15,347,AT_RISK,11.34
cust-00510,m-001,33,16,1657.02,103.56,327,AT_RISK,11.83
cust-00511,m-001,214,8,1012.33,126.54,355,INACTIVE,63.45
cust-00512,m-001,24,14,1653.65,118.12,340,RETURNING,9.04
cust-00513,m-001,42,9,1018.36,113.15,300,AT_RISK,16.95
cust-00514,m-001,31,11,1178.5,107.14,332,AT_RISK,11.81
cust-00515,m-001,74,12,707.33,58.94,357,INACTIVE,22.98
cust-00516,m-001,20,12,1060.46,88.37,354,RETURNING,7.94
cust-00517,m-001,20,15,2367.61,157.84,360,RETURNING,7.42
cust-00518,m-001,15,11,2122.06,192.91,341,RETURNING,6.89
cust-00519,m-001,13,17,2192.44,128.97,333,LOYAL,5.56
cust-00520,m-001,2,19,2114.12,111.27,355,LOYAL,2.06
cust-00521,m-001,4,15,1978.1,131.87,364,LOYAL,2.97
cust-00522,m-001,19,15,1676.88,111.79,361,RETURNING,7.12
cust-00523,m-001,11,12,1037.45,86.45,354,RETURNING,5.41
cust-00524,m-001,25,10,1095.27,109.53,345,RETURNING,9.95
cust-00525,m-001,1,15,1822.31,121.49,324,LOYAL,2.18
cust-00526,m-001,121,11,1641.04,149.19,355,INACTIVE,36.49
cust-00527,m-001,0,14,2093.76,149.55,363,RETURNING,2.0
cust-00528,m-001,25,15,1569.27,104.62,361,RETURNING,8.78
cust-00529,m-001,45,15,1947.96,129.86,348,AT_RISK,14.77
cust-00530,m-001,18,18,2535.79,140.88,361,RETURNING,6.55
cust-00531,m-001,57,14,2045.45,146.1,356,AT_RISK,17.97
cust-00532,m-001,4,15,1415.46,94.36,258,LOYAL,3.42
cust-00533,m-001,10,13,1269.86,97.68,356,RETURNING,4.94
cust-00534,m-001,1,12,1136.59,94.72,345,RETURNING,2.6
cust-00535,m-001,8,8,562.76,70.34,336,RETURNING,5.71
cust-00536,m-001,2,8,1214.8,151.85,305,RETURNING,3.99
cust-00537,m-001,41,16,1428.21,89.26,362,AT_RISK,13.06
cust-00538,m-001,20,7,834.6,119.23,355,RETURNING,9.37
cust-00539,m-001,88,10,1487.65,148.77,352,INACTIVE,27.66
cust-00540,m-001,19,11,1118.66,101.7,362,RETURNING,7.73
cust-00541,m-001,23,17,2043.72,120.22,362,RETURNING,8.0
cust-00542,m-001,20,10,828.7,82.87,362,RETURNING,8.24
cust-00543,m-001,20,10,1262.34,126.23,345,RETURNING,8.51
cust-00544,m-001,2,10,1090.07,109.01,299,RETURNING,3.39
cust-00545,m-001,19,20,2049.5,102.48,362,RETURNING,6.66
cust-00546,m-001,14,12,1389.19,115.77,316,RETURNING,6.72
cust-00547,m-001,49,10,1100.9,110.09,362,AT_RISK,16.23
cust-00548,m-001,12,13,1263.21,97.17,346,RETURNING,5.6
cust-00549,m-001,31,16,2147.6,134.22,349,AT_RISK,10.62
cust-00550,m-001,2,12,1075.56,89.63,350,RETURNING,2.88
cust-00551,m-001,1,11,1425.16,129.56,285,RETURNING,2.85
cust-00552,m-001,5,10,766.5,76.65,279,RETURNING,4.51
cust-00553,m-001,1,13,1636.79,125.91,351,RETURNING,2.43
cust-00554,m-001,5,15,2001.69,133.45,351,LOYAL,3.3
cust-00555,m-001,48,10,1593.83,159.38,326,AT_RISK,17.41
cust-00556,m-001,3,11,1573.32,143.03,341,RETURNING,3.38
cust-00557,m-001,17,15,2231.07,148.74,350,RETURNING,6.72
cust-00558,m-001,1,15,1034.5,68.97,344,LOYAL,2.16
cust-00559,m-001,5,16,2166.75,135.42,327,LOYAL,3.29
cust-00560,m-001,6,9,1358.7,150.97,364,RETURNING,4.64
cust-00561,m-001,24,15,1736.91,115.79,319,RETURNING,9.38
cust-00562,m-001,14,10,1495.69,149.57,362,RETURNING,6.58
cust-00563,m-001,24,14,1742.93,124.5,330,RETURNING,9.25
cust-00564,m-001,71,13,1432.94,110.23,347,INACTIVE,22.55
cust-00565,m-001,21,10,832.32,83.23,307,RETURNING,9.55
cust-00566,m-001,33,13,1094.86,84.22,354,AT_RISK,11.44
cust-00567,m-001,65,6,881.19,146.86,358,INACTIVE,22.39
cust-00568,m-001,7,15,1477.25,98.48,310,LOYAL,4.13
cust-00569,m-001,76,7,1037.74,148.25,251,INACTIVE,33.91
cust-00570,m-001,4,13,1078.73,82.98,350,RETURNING,3.28
cust-00571,m-001,0,14,1573.11,112.36,341,RETURNING,2.0
cust-00572,m-001,12,17,1850.7,108.86,358,LOYAL,5.01
cust-00573,m-001,36,15,2235.7,149.05,364,AT_RISK,11.74
cust-00574,m-001,61,10,1088.19,108.82,358,INACTIVE,19.72
cust-00575,m-001,7,12,993.82,82.82,334,RETURNING,4.4
cust-00576,m-001,9,13,990.92,76.22,321,RETURNING,4.94
cust-00577,m-001,11,15,1990.61,132.71,361,LOYAL,4.91
cust-00578,m-001,27,14,1380.13,98.58,360,RETURNING,9.48
cust-00579,m-001,35,13,2083.0,160.23,335,AT_RISK,12.56
cust-00580,m-001,67,6,1072.52,178.75,363,INACTIVE,22.69
cust-00581,m-001,12,12,1064.76,88.73,315,RETURNING,6.11
cust-00582,m-001,33,12,1423.93,118.66,351,AT_RISK,11.68
cust-00583,m-001,15,15,2389.49,159.3,306,RETURNING,6.76
cust-00584,m-001,12,8,1056.57,132.07,312,RETURNING,7.17
cust-00585,m-001,33,6,604.35,100.72,301,AT_RISK,15.21
cust-00586,m-001,82,12,1730.76,144.23,336,INACTIVE,26.64
cust-00587,m-001,6,18,1808.73,100.48,346,LOYAL,3.31
cust-00588,m-001,32,9,761.26,84.58,353,AT_RISK,12.04
cust-00589,m-001,14,10,805.81,80.58,321,RETURNING,7.08
cust-00590,m-001,5,13,1708.32,131.41,356,RETURNING,3.54
cust-00591,m-001,17,8,836.87,104.61,361,RETURNING,8.03
cust-00592,m-001,7,10,845.8,84.58,359,RETURNING,4.67
cust-00593,m-001,1,14,1435.42,102.53,331,RETURNING,2.3
cust-00594,m-001,38,16,1081.11,67.57,354,AT_RISK,12.47
cust-00595,m-001,1,18,1698.58,94.37,321,LOYAL,1.89
cust-00596,m-001,0,11,1513.66,137.61,362,RETURNING,2.5
cust-00597,m-001,15,10,1382.02,138.2,325,RETURNING,7.33
cust-00598,m-001,11,11,1322.18,120.2,317,RETURNING,5.96
cust-00599,m-001,11,12,1252.98,104.42,308,RETURNING,5.87
cust-00600,m-001,33,8,1319.2,164.9,312,AT_RISK,13.88
cust-00601,m-001,16,13,1416.71,108.98,360,RETURNING,6.57
cust-00602,m-001,3,10,960.58,96.06,272,RETURNING,3.83
cust-00603,m-001,40,10,851.2,85.12,332,AT_RISK,14.74
cust-00604,m-001,31,14,1751.9,125.14,364,AT_RISK,10.49
cust-00605,m-001,25,10,1687.62,168.76,336,RETURNING,10.15
cust-00606,m-001,7,15,1336.2,89.08,346,LOYAL,3.89
cust-00607,m-001,4,7,1142.67,163.24,341,RETURNING,4.92
cust-00608,m-001,50,7,579.64,82.81,293,AT_RISK,20.76
cust-00609,m-001,0,15,1716.87,114.46,354,LOYAL,1.88
cust-00610,m-001,14,8,1013.92,126.74,344,RETURNING,7.39
cust-00611,m-001,0,20,2185.16,109.26,349,LOYAL,1.43
cust-00612,m-001,28,7,1258.1,179.73,364,RETURNING,11.42
cust-00613,m-001,12,10,1083.01,108.3,347,RETURNING,6.18
cust-00614,m-001,3,15,1585.48,105.7,347,LOYAL,2.74
cust-00615,m-001,16,17,2050.71,120.63,347,RETURNING,6.26
cust-00616,m-001,2,11,1008.55,91.69,234,RETURNING,3.35
cust-00617,m-001,21,10,1235.67,123.57,330,RETURNING,9.07
cust-00618,m-001,18,14,1689.28,120.66,362,RETURNING,6.96
cust-00619,m-001,5,12,1232.34,102.7,343,RETURNING,3.76
cust-00620,m-001,3,11,1789.76,162.71,362,RETURNING,3.33
cust-00621,m-001,8,16,2564.86,160.3,351,LOYAL,4.04
cust-00622,m-001,54,10,1048.83,104.88,302,AT_RISK,20.55
cust-00623,m-001,15,14,1399.6,99.97,350,RETURNING,6.27
cust-00624,m-001,4,19,2477.48,130.39,343,LOYAL,2.66
cust-00625,m-001,90,10,1009.56,100.96,348,INACTIVE,28.52
cust-00626,m-001,47,12,1072.64,89.39,332,AT_RISK,16.42
cust-00627,m-001,13,23,3460.48,150.46,354,LOYAL,4.91
cust-00628,m-001,29,7,642.53,91.79,352,RETURNING,11.97
cust-00629,m-001,12,12,1103.71,91.98,354,RETURNING,5.69
cust-00630,m-001,25,19,2134.25,112.33,327,RETURNING,9.12
cust-00631,m-001,14,12,1644.92,137.08,347,RETURNING,6.33
cust-00632,m-001,53,7,893.47,127.64,320,AT_RISK,20.26
cust-00633,m-001,14,14,1630.52,116.47,332,RETURNING,6.2
cust-00634,m-001,42,12,1336.77,111.4,360,AT_RISK,13.94
cust-00635,m-001,66,12,1112.9,92.74,333,INACTIVE,22.07
cust-00636,m-001,41,12,1504.47,125.37,345,AT_RISK,14.16
cust-00637,m-001,0,12,1017.62,84.8,319,RETURNING,2.31
cust-00638,m-001,17,10,1194.64,119.46,333,RETURNING,7.82
cust-00639,m-001,92,13,1305.33,100.41,363,INACTIVE,27.42
cust-00640,m-001,16,10,826.69,82.67,255,RETURNING,8.98
cust-00641,m-001,29,11,1673.07,152.1,349,RETURNING,10.79
cust-00642,m-001,11,13,1792.06,137.85,296,RETURNING,5.85
cust-00643,m-001,41,10,1425.67,142.57,347,AT_RISK,14.51
cust-00644,m-001,3,17,2102.68,123.69,347,LOYAL,2.53
cust-00645,m-001,134,7,1433.37,204.77,346,INACTIVE,42.37
cust-00646,m-001,21,15,2281.22,152.08,344,RETURNING,7.96
cust-00647,m-001,5,14,1830.7,130.76,351,RETURNING,3.42
cust-00648,m-001,2,11,1344.68,122.24,207,RETURNING,3.46
cust-00649,m-001,3,17,1899.24,111.72,339,LOYAL,2.55
cust-00650,m-001,1,12,1492.02,124.34,300,RETURNING,2.64
cust-00651,m-001,3,16,1437.93,89.87,355,LOYAL,2.61
cust-00652,m-001,16,11,1054.92,95.9,351,RETURNING,7.05
cust-00653,m-001,17,16,1871.91,116.99,361,RETURNING,6.46
cust-00654,m-001,59,14,2266.19,161.87,347,AT_RISK,18.95
cust-00655,m-001,5,19,2084.09,109.69,347,LOYAL,2.94
cust-00656,m-001,11,11,2129.69,193.61,345,RETURNING,5.68
cust-00657,m-001,5,11,978.9,88.99,356,RETURNING,3.9
cust-00658,m-001,14,10,1670.25,167.02,363,RETURNING,6.57
cust-00659,m-001,23,15,1601.62,106.77,354,RETURNING,8.35
cust-00660,m-001,20,13,1233.11,94.85,334,RETURNING,8.11
cust-00661,m-001,18,18,2237.5,124.31,340,RETURNING,6.86
cust-00662,m-001,40,15,2622.21,174.81,358,AT_RISK,13.02
cust-00663,m-001,13,12,1686.71,140.56,338,RETURNING,6.14
cust-00664,m-001,1,11,7689.41,699.04,347,RETURNING,2.79
cust-00665,m-001,71,17,2000.99,117.71,361,INACTIVE,21.28
cust-00666,m-001,10,17,2206.05,129.77,321,LOYAL,4.77
cust-00667,m-001,17,15,1422.31,94.82,330,RETURNING,7.01
cust-00668,m-001,105,11,821.42,74.67,357,INACTIVE,31.83
cust-00669,m-001,18,11,1890.6,171.87,355,RETURNING,7.56
cust-00670,m-001,54,7,633.67,90.52,313,AT_RISK,20.95
cust-00671,m-001,97,8,715.91,89.49,355,INACTIVE,30.58
cust-00672,m-001,1,15,1598.64,106.58,322,LOYAL,2.18
cust-00673,m-001,11,12,1772.94,147.74,362,RETURNING,5.34
cust-00674,m-001,33,10,1004.02,100.4,330,AT_RISK,12.7
cust-00675,m-001,36,9,1188.46,132.05,286,AT_RISK,15.54
cust-00676,m-001,1,13,1693.7,130.28,357,RETURNING,2.42
cust-00677,m-001,5,18,2537.27,140.96,324,LOYAL,3.12
cust-00678,m-001,69,9,965.73,107.3,353,INACTIVE,22.49
cust-00679,m-001,9,13,1733.82,133.37,334,RETURNING,4.83
cust-00680,m-001,39,8,732.19,91.52,330,AT_RISK,15.12
cust-00681,m-001,14,10,1053.08,105.31,356,RETURNING,6.65
cust-00682,m-001,43,9,1219.11,135.46,339,AT_RISK,15.65
cust-00683,m-001,9,9,656.3,72.92,339,RETURNING,5.65
cust-00684,m-001,36,4,352.64,88.16,194,AT_RISK,24.46
cust-00685,m-001,6,10,1338.53,133.85,278,RETURNING,4.88
cust-00686,m-001,37,15,1709.9,113.99,361,AT_RISK,12.1
cust-00687,m-001,11,16,1991.27,124.45,332,LOYAL,5.07
cust-00688,m-001,4,10,1364.17,136.42,360,RETURNING,3.84
cust-00689,m-001,2,11,1590.39,144.58,338,RETURNING,3.09
cust-00690,m-001,37,13,1205.56,92.74,333,AT_RISK,13.22
cust-00691,m-001,136,8,736.41,92.05,352,INACTIVE,41.86
cust-00692,m-001,37,15,1860.42,124.03,356,AT_RISK,12.24
cust-00693,m-001,68,13,1114.13,85.7,349,INACTIVE,21.57
cust-00694,m-001,1,15,2110.23,140.68,332,LOYAL,2.18
cust-00695,m-001,1,13,1418.11,109.09,356,RETURNING,2.42
cust-00696,m-001,14,13,1584.62,121.89,334,RETURNING,6.32
cust-00697,m-001,86,8,1109.1,138.64,358,INACTIVE,27.29
cust-00698,m-001,21,12,943.36,78.61,291,RETURNING,9.5
cust-00699,m-001,7,12,1635.89,136.32,264,RETURNING,4.95
cust-00700,m-001,79,17,2469.07,145.24,364,INACTIVE,23.31
cust-00701,m-001,10,8,1200.38,150.05,187,RETURNING,8.65
cust-00702,m-001,0,13,1362.25,104.79,354,RETURNING,2.14
cust-00703,m-001,7,17,2161.03,127.12,357,LOYAL,3.62
cust-00704,m-001,4,19,1939.11,102.06,355,LOYAL,2.62
cust-00705,m-001,11,16,1825.57,114.1,343,LOYAL,4.96
cust-00706,m-001,18,14,1564.47,111.75,359,RETURNING,7.0
cust-00707,m-001,9,12,1638.96,136.58,362,RETURNING,4.79
cust-00708,m-001,5,16,1719.72,107.48,314,LOYAL,3.35
cust-00709,m-001,32,9,806.63,89.63,351,AT_RISK,12.09
cust-00710,m-001,43,11,1192.47,108.41,349,AT_RISK,14.79
cust-00711,m-001,11,13,1410.69,108.51,316,RETURNING,5.61
cust-00712,m-001,50,10,1523.3,152.33,292,AT_RISK,19.79
cust-00713,m-001,32,14,1386.53,99.04,347,AT_RISK,11.2
cust-00714,m-001,40,14,3415.8,243.99,317,AT_RISK,14.58
cust-00715,m-001,4,15,1847.41,123.16,358,LOYAL,2.99
cust-00716,m-001,12,13,2365.53,181.96,361,RETURNING,5.46
cust-00717,m-001,37,12,1014.97,84.58,334,AT_RISK,13.35
cust-00718,m-001,50,8,1013.02,126.63,325,AT_RISK,18.67
cust-00719,m-001,2,13,1429.55,109.97,310,RETURNING,2.79
cust-00720,m-001,0,8,1104.39,138.05,351,RETURNING,3.33
cust-00721,m-001,77,11,1348.65,122.6,356,INACTIVE,24.07
cust-00722,m-001,62,7,818.39,116.91,356,INACTIVE,21.12
cust-00723,m-001,10,16,3707.4,231.71,331,LOYAL,4.78
cust-00724,m-001,32,13,1216.66,93.59,359,AT_RISK,11.03
cust-00725,m-001,8,15,1374.0,91.6,335,LOYAL,4.26
cust-00726,m-001,136,5,451.46,90.29,354,INACTIVE,43.31
cust-00727,m-001,14,11,1232.16,112.01,312,RETURNING,6.97
cust-00728,m-001,51,14,1401.5,100.11,328,AT_RISK,17.5
cust-00729,m-001,34,16,1963.12,122.7,356,AT_RISK,11.29
cust-00730,m-001,14,17,1961.51,115.38,334,LOYAL,5.85
cust-00731,m-001,11,20,2044.12,102.21,312,LOYAL,4.94
cust-00732,m-001,31,14,1588.89,113.49,350,AT_RISK,10.83
cust-00733,m-001,41,13,1680.4,129.26,364,AT_RISK,13.38
cust-00734,m-001,0,18,1598.01,88.78,364,LOYAL,1.58
cust-00735,m-001,5,9,896.74,99.64,339,RETURNING,4.47
cust-00736,m-001,55,14,1568.52,112.04,345,AT_RISK,17.9
cust-00737,m-001,12,11,1220.93,110.99,328,RETURNING,6.15
cust-00738,m-001,15,12,921.91,76.83,356,RETURNING,6.51
cust-00739,m-001,95,7,958.07,136.87,362,INACTIVE,29.92
cust-00740,m-001,33,15,2667.87,177.86,340,AT_RISK,11.55
cust-00741,m-001,39,7,480.37,68.62,343,AT_RISK,15.09
cust-00742,m-001,10,16,1914.36,119.65,354,LOYAL,4.58
cust-00743,m-001,12,10,1081.11,108.11,362,RETURNING,6.03
cust-00744,m-001,15,10,873.57,87.36,362,RETURNING,6.86
cust-00745,m-001,20,16,2521.41,157.59,313,RETURNING,8.13
cust-00746,m-001,116,9,1325.08,147.23,351,INACTIVE,35.95
cust-00747,m-001,31,12,1007.96,84.0,353,AT_RISK,11.06
cust-00748,m-001,1,18,2228.64,123.81,337,LOYAL,1.87
cust-00749,m-001,11,12,1240.13,103.34,356,RETURNING,5.39
cust-00750,m-001,40,10,928.83,92.88,330,AT_RISK,14.81
cust-00751,m-001,19,12,1177.69,98.14,352,RETURNING,7.69
cust-00752,m-001,9,14,1363.52,97.39,360,RETURNING,4.49
cust-00753,m-001,13,14,1642.72,117.34,364,RETURNING,5.56
cust-00754,m-001,3,10,829.61,82.96,349,RETURNING,3.58
cust-00755,m-001,102,15,1937.27,129.15,352,INACTIVE,30.77
cust-00756,m-001,25,10,1332.24,133.22,361,RETURNING,9.63
cust-00757,m-001,7,10,1046.9,104.69,328,RETURNING,4.85
cust-00758,m-001,21,8,772.17,96.52,275,RETURNING,10.94
cust-00759,m-001,16,9,1049.69,116.63,347,RETURNING,7.6
cust-00760,m-001,154,4,784.57,196.14,363,INACTIVE,48.31
cust-00761,m-001,3,15,1748.33,116.56,296,LOYAL,2.89
cust-00762,m-001,12,13,2089.51,160.73,343,RETURNING,5.63
cust-00763,m-001,41,9,1541.77,171.31,303,AT_RISK,16.49
cust-00764,m-001,21,14,1919.39,137.1,342,RETURNING,8.12
cust-00765,m-001,61,15,2207.1,147.14,322,INACTIVE,20.76
cust-00766,m-001,39,12,1718.2,143.18,358,AT_RISK,13.17
cust-00767,m-001,12,9,1314.06,146.01,357,RETURNING,6.35
cust-00768,m-001,0,12,1587.8,132.32,340,RETURNING,2.31
cust-00769,m-001,52,12,1695.79,141.32,354,AT_RISK,16.96
cust-00770,m-001,0,10,1108.47,110.85,312,RETURNING,2.73
cust-00771,m-001,12,8,1024.26,128.03,357,RETURNING,6.69
cust-00772,m-001,73,6,450.55,75.09,361,INACTIVE,24.45
cust-00773,m-001,33,14,1417.98,101.28,288,AT_RISK,13.42
cust-00774,m-001,3,17,1806.91,106.29,329,LOYAL,2.58
cust-00775,m-001,39,3,160.76,53.59,339,NEW,18.97
cust-00776,m-001,4,10,1353.6,135.36,312,RETURNING,4.01
cust-00777,m-001,12,13,887.69,68.28,350,RETURNING,5.56
cust-00778,m-001,3,16,1880.55,117.53,302,LOYAL,2.75
cust-00779,m-001,6,16,2358.74,147.42,299,LOYAL,3.76
cust-00780,m-001,18,11,1264.65,114.97,333,RETURNING,7.89
cust-00781,m-001,5,14,1990.96,142.21,328,RETURNING,3.52
cust-00782,m-001,22,19,1767.69,93.04,354,RETURNING,7.7
cust-00783,m-001,39,11,2628.7,238.97,325,AT_RISK,14.46
cust-00784,m-001,86,15,1664.48,110.97,357,INACTIVE,25.9
cust-00785,m-001,23,5,729.5,145.9,246,RETURNING,14.31
cust-00786,m-001,16,13,1163.21,89.48,354,RETURNING,6.65
