merchant_id,date,hour,hourly_transactions,hourly_revenue,rolling_mean,rolling_std,z_score,is_anomaly
m-001,2025-10-14,21,3,252.23,3.71,2.29,-0.31,False
m-001,2025-10-15,7,2,178.46,3.75,2.25,-0.78,False
m-001,2025-10-15,8,4,417.65,3.88,2.17,0.06,False
m-001,2025-10-15,9,6,692.5,4.0,2.21,0.9,False
m-001,2025-10-15,10,9,640.41,4.21,2.43,1.97,False
m-001,2025-10-15,11,4,427.68,4.12,2.4,-0.05,False
m-001,2025-10-15,12,5,722.8,4.25,2.36,0.32,False
m-001,2025-10-15,13,8,1932.64,4.54,2.38,1.45,False
m-001,2025-10-15,14,3,354.01,4.58,2.34,-0.68,False
m-001,2025-10-15,15,4,714.21,4.71,2.22,-0.32,False
m-001,2025-10-15,16,3,691.86,4.75,2.17,-0.81,False
m-001,2025-10-15,17,1,36.39,4.67,2.28,-1.61,False
m-001,2025-10-15,18,7,315.25,4.62,2.22,1.07,False
m-001,2025-10-15,19,9,1647.87,4.62,2.22,1.97,False
m-001,2025-10-15,20,3,233.47,4.46,2.19,-0.67,False
m-001,2025-10-15,22,1,226.36,4.33,2.3,-1.45,False
m-001,2025-10-16,6,1,35.19,4.29,2.35,-1.4,False
m-001,2025-10-16,7,3,684.57,4.21,2.36,-0.51,False
m-001,2025-10-16,8,5,1246.63,4.33,2.32,0.29,False
m-001,2025-10-16,9,7,931.0,4.38,2.36,1.11,False
m-001,2025-10-16,10,9,862.39,4.5,2.52,1.79,False
m-001,2025-10-16,11,3,601.46,4.46,2.54,-0.57,False
m-001,2025-10-16,12,5,770.79,4.5,2.54,0.2,False
m-001,2025-10-16,13,7,755.84,4.67,2.57,0.91,False
m-001,2025-10-16,14,5,806.68,4.75,2.54,0.1,False
m-001,2025-10-16,15,1,122.76,4.71,2.6,-1.43,False
m-001,2025-10-16,16,5,699.83,4.75,2.59,0.1,False
m-001,2025-10-16,17,8,586.04,4.83,2.66,1.19,False
m-001,2025-10-16,18,5,1138.81,4.67,2.51,0.13,False
m-001,2025-10-16,19,5,459.46,4.71,2.51,0.12,False
m-001,2025-10-16,20,1,47.84,4.54,2.62,-1.35,False
m-001,2025-10-16,21,1,47.84,4.25,2.61,-1.25,False
m-001,2025-10-17,7,1,83.22,4.17,2.68,-1.18,False
m-001,2025-10-17,8,5,291.53,4.21,2.69,0.29,False
m-001,2025-10-17,9,8,583.55,4.42,2.78,1.29,False
m-001,2025-10-17,10,7,976.77,4.67,2.73,0.85,False
m-001,2025-10-17,11,4,311.61,4.54,2.69,-0.2,False
m-001,2025-10-17,12,3,329.61,4.29,2.53,-0.51,False
m-001,2025-10-17,13,7,353.47,4.46,2.57,0.99,False
m-001,2025-10-17,14,4,407.21,4.58,2.47,-0.23,False
m-001,2025-10-17,15,1,35.19,4.58,2.47,-1.45,False
m-001,2025-10-17,16,8,999.62,4.79,2.54,1.26,False
m-001,2025-10-17,17,7,817.07,4.88,2.58,0.82,False
m-001,2025-10-17,18,4,640.16,4.75,2.54,-0.3,False
m-001,2025-10-17,19,5,873.3,4.58,2.38,0.18,False
m-001,2025-10-17,20,5,575.72,4.67,2.35,0.14,False
m-001,2025-10-17,21,3,819.54,4.58,2.38,-0.66,False
m-001,2025-10-17,22,1,105.57,4.33,2.43,-1.37,False
m-001,2025-10-18,8,5,346.62,4.33,2.43,0.28,False
m-001,2025-10-18,9,14,1547.75,4.88,3.03,3.01,False
m-001,2025-10-18,10,12,1495.54,5.17,3.36,2.03,False
m-001,2025-10-18,11,6,625.34,5.08,3.31,0.28,False
m-001,2025-10-18,12,3,519.2,5.0,3.34,-0.6,False
m-001,2025-10-18,13,11,1014.7,5.25,3.55,1.62,False
m-001,2025-10-18,14,5,535.77,5.42,3.44,-0.12,False
m-001,2025-10-18,15,7,533.0,5.67,3.32,0.4,False
m-001,2025-10-18,16,3,520.4,5.75,3.22,-0.85,False
m-001,2025-10-18,17,11,1744.01,6.0,3.39,1.47,False
m-001,2025-10-18,18,2,149.57,5.75,3.45,-1.09,False
m-001,2025-10-18,19,6,697.12,5.71,3.44,0.08,False
m-001,2025-10-18,20,4,669.38,5.71,3.44,-0.5,False
m-001,2025-10-18,21,6,571.15,5.83,3.4,0.05,False
m-001,2025-10-18,22,2,98.37,5.62,3.47,-1.04,False
m-001,2025-10-19,7,2,350.72,5.54,3.54,-1.0,False
m-001,2025-10-19,8,5,691.85,5.71,3.41,-0.21,False
m-001,2025-10-19,9,9,671.32,5.75,3.44,0.94,False
m-001,2025-10-19,10,8,1128.1,5.79,3.46,0.64,False
m-001,2025-10-19,11,5,929.91,5.83,3.45,-0.24,False
m-001,2025-10-19,12,4,430.64,5.79,3.46,-0.52,False
m-001,2025-10-19,13,13,1152.09,6.12,3.76,1.83,False
m-001,2025-10-19,14,13,1624.03,6.54,3.95,1.64,False
m-001,2025-10-19,15,3,204.08,6.62,3.84,-0.94,False
m-001,2025-10-19,16,5,724.58,6.62,3.84,-0.42,False
m-001,2025-10-19,17,7,824.41,6.33,3.51,0.19,True
m-001,2025-10-19,18,8,1301.93,6.17,3.32,0.55,False
m-001,2025-10-19,19,9,844.99,6.29,3.37,0.8,False
m-001,2025-10-19,20,7,725.24,6.46,3.3,0.16,False
m-001,2025-10-19,21,2,322.24,6.08,3.27,-1.25,False
m-001,2025-10-19,22,2,231.68,5.96,3.37,-1.18,False
m-001,2025-10-20,6,1,89.51,5.71,3.51,-1.34,False
m-001,2025-10-20,7,5,582.72,5.79,3.46,-0.23,False
m-001,2025-10-20,8,6,610.79,5.58,3.28,0.13,False
m-001,2025-10-20,9,12,1635.88,6.0,3.44,1.74,False
m-001,2025-10-20,10,3,554.44,5.88,3.49,-0.83,False
m-001,2025-10-20,11,7,476.83,6.0,3.48,0.29,False
m-001,2025-10-20,12,8,869.89,6.08,3.5,0.55,False
m-001,2025-10-20,13,19,2122.38,6.79,4.27,2.86,False
m-001,2025-10-20,14,9,910.4,7.08,4.17,0.46,False
m-001,2025-10-20,16,5,686.97,7.08,4.17,-0.5,False
m-001,2025-10-20,17,7,768.88,7.0,4.15,0.0,False
m-001,2025-10-20,18,5,984.69,6.88,4.16,-0.45,False
m-001,2025-10-20,19,9,1017.69,7.04,4.16,0.47,False
m-001,2025-10-20,20,15,1675.44,7.5,4.41,1.7,False
m-001,2025-10-20,21,6,452.98,7.21,4.26,-0.28,False
m-001,2025-10-20,22,2,120.86,6.75,4.2,-1.13,False
m-001,2025-10-21,6,1,35.57,6.67,4.3,-1.32,False
m-001,2025-10-21,7,1,35.57,6.5,4.44,-1.24,False
m-001,2025-10-21,8,3,237.57,6.33,4.5,-0.74,False
m-001,2025-10-21,9,16,2030.53,6.67,4.9,1.9,False
m-001,2025-10-21,10,10,784.52,6.71,4.93,0.67,False
m-001,2025-10-21,11,9,830.9,6.79,4.95,0.45,False
m-001,2025-10-21,12,8,1130.7,7.04,4.85,0.2,False
m-001,2025-10-21,13,19,1538.59,7.75,5.3,2.12,False
m-001,2025-10-21,14,18,2240.78,8.46,5.49,1.74,False
m-001,2025-10-21,15,12,1566.71,8.75,5.49,0.59,False
m-001,2025-10-21,16,4,428.63,8.67,5.55,-0.84,False
m-001,2025-10-21,17,9,949.99,8.54,5.5,0.08,False
m-001,2025-10-21,18,13,1716.15,8.96,5.44,0.74,False
m-001,2025-10-21,19,18,3988.95,9.42,5.72,1.5,True
m-001,2025-10-21,20,7,864.8,9.38,5.74,-0.41,False
m-001,2025-10-21,21,2,222.73,8.67,5.55,-1.2,False
m-001,2025-10-21,22,1,50.53,8.33,5.76,-1.27,False
m-001,2025-10-22,6,2,239.79,8.21,5.87,-1.06,False
m-001,2025-10-22,7,3,202.43,8.04,5.96,-0.85,False
m-001,2025-10-22,8,6,756.86,8.08,5.94,-0.35,False
m-001,2025-10-22,9,3,348.55,7.83,6.03,-0.8,False
m-001,2025-10-22,10,10,1004.38,7.62,5.85,0.41,False
m-001,2025-10-22,11,8,867.03,7.71,5.84,0.05,False
m-001,2025-10-22,12,10,827.59,8.04,5.73,0.34,False
m-001,2025-10-22,13,16,1904.46,8.67,5.75,1.27,False
m-001,2025-10-22,14,11,1262.58,9.08,5.52,0.35,False
m-001,2025-10-22,15,7,545.14,9.25,5.39,-0.42,False
m-001,2025-10-22,16,4,384.53,8.75,5.29,-0.9,False
m-001,2025-10-22,17,9,870.18,8.71,5.29,0.05,False
m-001,2025-10-22,18,7,936.82,8.62,5.3,-0.31,False
m-001,2025-10-22,19,7,813.37,8.58,5.31,-0.3,False
m-001,2025-10-22,20,7,869.03,8.08,4.83,-0.22,False
m-001,2025-10-22,21,3,268.15,7.46,4.44,-1.0,False
m-001,2025-10-23,6,2,220.13,7.04,4.47,-1.13,False
m-001,2025-10-23,7,1,89.51,6.92,4.6,-1.29,False
m-001,2025-10-23,8,5,412.4,6.75,4.59,-0.38,False
m-001,2025-10-23,9,7,559.5,6.5,4.39,0.11,False
m-001,2025-10-23,10,7,903.58,6.04,3.65,0.26,False
m-001,2025-10-23,11,2,165.81,5.83,3.74,-1.02,False
m-001,2025-10-23,12,5,722.37,5.96,3.65,-0.26,False
m-001,2025-10-23,13,3,355.72,6.04,3.56,-0.85,False
m-001,2025-10-23,14,2,573.01,6.04,3.56,-1.13,False
m-001,2025-10-23,15,1,89.51,5.96,3.65,-1.36,False
m-001,2025-10-23,16,1,122.76,5.75,3.79,-1.25,False
m-001,2025-10-23,17,3,547.8,5.75,3.79,-0.73,False
m-001,2025-10-23,18,9,1351.51,5.71,3.75,0.88,False
m-001,2025-10-23,19,5,967.91,5.58,3.72,-0.16,False
m-001,2025-10-23,20,6,655.18,5.42,3.6,0.16,False
m-001,2025-10-23,21,2,91.86,4.83,2.87,-0.99,False
m-001,2025-10-24,8,7,840.91,4.67,2.6,0.9,False
m-001,2025-10-24,9,7,548.54,4.67,2.6,0.9,False
m-001,2025-10-24,10,9,965.24,4.88,2.74,1.5,False
m-001,2025-10-24,11,3,121.05,4.62,2.62,-0.62,False
m-001,2025-10-24,12,4,514.99,4.5,2.57,-0.19,False
m-001,2025-10-24,13,10,955.63,4.62,2.76,1.95,False
m-001,2025-10-24,14,4,383.6,4.5,2.72,-0.18,False
m-001,2025-10-24,15,4,226.13,4.54,2.7,-0.2,False
m-001,2025-10-24,16,1,50.53,4.5,2.75,-1.27,False
m-001,2025-10-24,17,2,309.58,4.54,2.7,-0.94,False
m-001,2025-10-24,18,7,524.58,4.62,2.75,0.87,False
m-001,2025-10-24,19,3,365.05,4.46,2.72,-0.54,False
m-001,2025-10-24,20,4,387.14,4.33,2.66,-0.12,False
m-001,2025-10-24,21,2,332.85,4.33,2.66,-0.88,False
m-001,2025-10-25,6,2,140.04,4.21,2.7,-0.82,False
m-001,2025-10-25,8,7,637.35,4.38,2.75,0.95,False
m-001,2025-10-25,9,9,946.67,4.67,2.85,1.52,False
m-001,2025-10-25,10,9,651.77,5.0,2.87,1.39,False
m-001,2025-10-25,11,6,396.89,5.21,2.75,0.29,False
m-001,2025-10-25,12,9,1028.52,5.46,2.81,1.26,False
m-001,2025-10-25,13,13,3287.34,5.62,3.13,2.36,False
m-001,2025-10-25,14,5,975.29,5.62,3.13,-0.2,False
m-001,2025-10-25,15,5,728.51,5.58,3.13,-0.19,False
m-001,2025-10-25,16,5,867.33,5.71,3.04,-0.23,False
m-001,2025-10-25,17,7,849.49,5.71,3.04,0.42,False
m-001,2025-10-25,18,4,488.33,5.58,3.05,-0.52,False
m-001,2025-10-25,19,9,601.48,5.58,3.05,1.12,False
m-001,2025-10-25,20,9,853.13,5.83,3.07,1.03,False
m-001,2025-10-25,21,3,219.18,5.79,3.11,-0.9,False
m-001,2025-10-26,6,1,101.06,5.42,3.12,-1.42,False
m-001,2025-10-26,7,2,204.9,5.33,3.19,-1.04,False
m-001,2025-10-26,8,5,674.72,5.38,3.17,-0.12,False
m-001,2025-10-26,9,10,694.23,5.75,3.17,1.34,False
m-001,2025-10-26,10,7,994.77,5.96,3.07,0.34,False
m-001,2025-10-26,11,5,799.1,5.88,3.07,-0.29,False
m-001,2025-10-26,12,7,1275.49,6.04,3.01,0.32,False
m-001,2025-10-26,13,9,1019.24,6.25,3.04,0.9,False
m-001,2025-10-26,14,6,595.1,6.42,2.9,-0.14,False
m-001,2025-10-26,15,3,231.85,6.46,2.84,-1.22,False
m-001,2025-10-26,16,2,219.63,6.25,2.98,-1.43,False
m-001,2025-10-26,17,5,294.02,6.08,2.93,-0.37,False
m-001,2025-10-26,18,9,1084.99,6.08,2.93,1.0,False
m-001,2025-10-26,19,7,1001.61,6.12,2.94,0.3,False
m-001,2025-10-26,20,2,70.38,5.83,2.99,-1.28,False
m-001,2025-10-26,21,2,216.97,5.38,2.67,-1.27,False
m-001,2025-10-26,22,1,61.38,5.21,2.81,-1.5,False
m-001,2025-10-27,6,1,35.19,5.04,2.94,-1.37,False
m-001,2025-10-27,7,2,178.46,4.92,3.01,-0.97,False
m-001,2025-10-27,8,4,810.99,4.79,2.98,-0.27,False
m-001,2025-10-27,9,12,1450.56,5.12,3.31,2.08,False
m-001,2025-10-27,10,7,832.03,5.04,3.24,0.6,False
m-001,2025-10-27,11,9,806.93,5.04,3.24,1.22,False
m-001,2025-10-27,12,5,671.66,5.12,3.21,-0.04,False
m-001,2025-10-27,13,5,534.45,5.29,3.09,-0.09,False
m-001,2025-10-27,14,3,573.18,5.33,3.05,-0.76,False
m-001,2025-10-27,15,2,150.82,5.21,3.12,-1.03,False
m-001,2025-10-27,16,3,249.96,4.92,2.98,-0.64,False
m-001,2025-10-27,17,6,626.02,4.88,2.95,0.38,False
m-001,2025-10-27,18,2,85.48,4.75,3.01,-0.91,False
m-001,2025-10-27,19,8,984.7,4.79,3.05,1.05,False
m-001,2025-10-27,20,5,459.18,4.62,2.92,0.13,False
m-001,2025-10-27,21,2,221.88,4.46,2.95,-0.83,False
m-001,2025-10-28,8,7,751.83,4.62,2.98,0.8,False
m-001,2025-10-28,9,9,756.54,4.92,3.05,1.34,False
m-001,2025-10-28,10,7,825.86,5.0,3.08,0.65,False
m-001,2025-10-28,11,4,387.4,4.79,2.96,-0.27,False
m-001,2025-10-28,12,7,807.31,4.79,2.96,0.75,False
m-001,2025-10-28,13,6,446.41,4.96,2.91,0.36,False
m-001,2025-10-28,14,8,815.68,5.21,2.9,0.96,False
m-001,2025-10-28,15,3,672.42,5.29,2.8,-0.82,False
m-001,2025-10-28,16,2,140.04,5.33,2.75,-1.21,False
m-001,2025-10-28,17,2,387.54,5.33,2.75,-1.21,False
m-001,2025-10-28,18,7,634.6,5.46,2.75,0.56,False
m-001,2025-10-28,19,4,329.35,5.12,2.38,-0.47,False
m-001,2025-10-28,20,4,347.19,5.0,2.36,-0.42,False
m-001,2025-10-28,21,1,130.62,4.67,2.33,-1.58,False
m-001,2025-10-29,6,1,113.18,4.5,2.45,-1.43,False
m-001,2025-10-29,8,3,527.75,4.42,2.47,-0.57,False
m-001,2025-10-29,9,5,428.57,4.5,2.45,0.2,False
m-001,2025-10-29,10,6,324.65,4.67,2.41,0.55,False
m-001,2025-10-29,11,5,765.78,4.75,2.38,0.11,False
m-001,2025-10-29,12,1,95.68,4.54,2.48,-1.43,False
m-001,2025-10-29,13,6,570.66,4.71,2.44,0.53,False
m-001,2025-10-29,14,2,107.97,4.46,2.4,-1.03,False
m-001,2025-10-29,15,2,128.25,4.33,2.44,-0.95,False
m-001,2025-10-29,16,3,818.76,4.38,2.41,-0.57,False
m-001,2025-10-29,17,4,587.69,4.25,2.35,-0.11,False
m-001,2025-10-29,18,7,449.19,4.17,2.2,1.29,False
m-001,2025-10-29,19,8,1029.62,4.21,2.26,1.68,False
m-001,2025-10-29,20,3,152.04,4.17,2.28,-0.51,False
m-001,2025-10-29,21,1,55.47,3.92,2.28,-1.28,False
m-001,2025-10-29,22,2,327.42,3.75,2.27,-0.77,False
m-001,2025-10-30,6,3,879.62,3.54,2.08,-0.26,False
m-001,2025-10-30,7,1,36.39,3.46,2.15,-1.14,False
m-001,2025-10-30,8,4,232.31,3.54,2.13,0.22,False
m-001,2025-10-30,9,5,466.34,3.67,2.12,0.63,False
m-001,2025-10-30,10,8,834.98,3.71,2.2,1.95,False
m-001,2025-10-30,11,3,818.19,3.67,2.2,-0.3,False
m-001,2025-10-30,12,6,598.48,3.75,2.25,1.0,False
m-001,2025-10-30,13,2,440.26,3.79,2.21,-0.81,False
m-001,2025-10-30,14,7,1476.63,4.04,2.22,1.33,False
m-001,2025-10-30,15,1,109.17,3.96,2.29,-1.29,False
m-001,2025-10-30,16,4,435.33,3.92,2.28,0.04,False
m-001,2025-10-30,17,3,457.75,3.79,2.25,-0.35,False
m-001,2025-10-30,18,2,127.15,3.67,2.26,-0.74,False
m-001,2025-10-30,19,8,671.98,3.96,2.35,1.72,False
m-001,2025-10-30,20,3,135.41,3.83,2.32,-0.36,False
m-001,2025-10-30,21,2,86.92,3.83,2.32,-0.79,False
m-001,2025-10-30,22,2,212.68,3.83,2.32,-0.79,False
m-001,2025-10-31,6,1,122.62,3.75,2.38,-1.16,False
m-001,2025-10-31,7,2,239.61,3.67,2.41,-0.69,False
m-001,2025-10-31,8,6,474.92,3.62,2.36,1.01,False
m-001,2025-10-31,9,12,1076.19,3.79,2.78,2.95,False
m-001,2025-10-31,10,6,473.83,3.92,2.81,0.74,False
m-001,2025-10-31,11,11,1173.53,4.33,3.09,2.16,False
m-001,2025-10-31,12,2,239.22,4.33,3.09,-0.75,False
m-001,2025-10-31,13,6,541.51,4.46,3.09,0.5,False
m-001,2025-10-31,14,3,348.93,4.54,3.02,-0.51,False
m-001,2025-10-31,15,5,754.24,4.58,3.02,0.14,False
m-001,2025-10-31,16,1,35.19,4.42,3.11,-1.1,False
m-001,2025-10-31,17,4,957.49,4.25,3.01,-0.08,False
m-001,2025-10-31,18,4,277.06,4.29,3.0,-0.1,False
m-001,2025-10-31,19,6,518.58,4.29,3.0,0.57,False
m-001,2025-10-31,20,5,896.74,4.42,2.96,0.2,False
m-001,2025-11-01,4,1,36.39,4.17,2.99,-1.06,True
m-001,2025-11-01,7,4,473.57,4.29,2.91,-0.1,False
m-001,2025-11-01,8,4,477.82,4.29,2.91,-0.1,False
m-001,2025-11-01,9,12,2205.09,4.67,3.29,2.23,False
m-001,2025-11-01,10,5,1248.56,4.79,3.24,0.06,False
m-001,2025-11-01,11,6,501.32,4.71,3.18,0.41,False
m-001,2025-11-01,12,3,213.28,4.71,3.18,-0.54,False
m-001,2025-11-01,13,9,1211.81,5.0,3.24,1.23,False
m-001,2025-11-01,14,10,1504.81,5.33,3.33,1.4,False
m-001,2025-11-01,15,5,629.18,5.5,3.2,-0.16,False
m-001,2025-11-01,16,2,184.0,5.5,3.2,-1.09,False
m-001,2025-11-01,17,7,629.01,5.54,3.22,0.45,False
m-001,2025-11-01,18,7,641.65,5.33,2.93,0.57,False
m-001,2025-11-01,19,8,918.33,5.42,2.98,0.87,False
m-001,2025-11-01,20,2,505.04,5.04,2.8,-1.09,False
m-001,2025-11-01,21,2,570.88,5.04,2.8,-1.09,False
m-001,2025-11-01,22,1,50.53,4.83,2.91,-1.32,False
m-001,2025-11-02,6,1,61.38,4.75,3.0,-1.25,False
m-001,2025-11-02,8,2,83.03,4.62,3.05,-0.86,False
m-001,2025-11-02,9,9,2039.14,4.96,3.07,1.32,False
m-001,2025-11-02,10,11,1074.04,5.25,3.3,1.74,False
m-001,2025-11-02,11,5,877.46,5.29,3.29,-0.09,False
m-001,2025-11-02,12,6,514.97,5.29,3.29,0.22,False
m-001,2025-11-02,13,8,1083.11,5.42,3.34,0.77,False
m-001,2025-11-02,14,6,581.85,5.62,3.2,0.12,False
m-001,2025-11-02,15,5,586.9,5.67,3.19,-0.21,False
m-001,2025-11-02,16,3,284.91,5.62,3.21,-0.82,False
m-001,2025-11-02,17,9,756.31,5.5,3.01,1.16,False
m-001,2025-11-02,18,6,594.81,5.54,3.01,0.15,False
m-001,2025-11-02,19,7,1109.24,5.58,3.02,0.47,False
m-001,2025-11-02,20,6,605.96,5.71,2.97,0.1,False
m-001,2025-11-02,21,4,267.03,5.5,2.9,-0.52,False
m-001,2025-11-03,6,1,47.84,5.12,2.88,-1.43,False
m-001,2025-11-03,8,5,586.37,5.12,2.88,-0.04,False
m-001,2025-11-03,9,7,1290.49,5.33,2.82,0.59,False
m-001,2025-11-03,10,12,1293.96,5.54,3.12,2.07,False
m-001,2025-11-03,11,3,382.1,5.38,3.15,-0.76,False
m-001,2025-11-03,12,7,725.93,5.33,3.12,0.54,False
m-001,2025-11-03,13,6,860.38,5.5,3.04,0.16,False
m-001,2025-11-03,14,9,858.72,5.79,3.02,1.06,False
m-001,2025-11-03,15,3,574.48,5.88,2.91,-0.99,False
m-001,2025-11-03,16,2,225.52,5.92,2.84,-1.38,False
m-001,2025-11-03,17,10,1459.66,6.25,2.83,1.33,False
m-001,2025-11-03,18,7,1097.0,6.17,2.78,0.3,False
m-001,2025-11-03,19,4,320.59,5.88,2.61,-0.72,False
m-001,2025-11-03,20,3,343.9,5.79,2.67,-1.04,False
m-001,2025-11-03,21,1,105.57,5.58,2.84,-1.61,False
m-001,2025-11-03,22,3,345.15,5.38,2.84,-0.84,False
m-001,2025-11-04,7,1,113.18,5.17,2.97,-1.4,False
m-001,2025-11-04,8,6,838.49,5.21,2.98,0.27,False
m-001,2025-11-04,9,6,581.35,5.33,2.94,0.23,False
m-001,2025-11-04,10,7,970.79,5.25,2.86,0.61,False
m-001,2025-11-04,11,3,263.97,5.12,2.89,-0.73,False
m-001,2025-11-04,12,4,845.25,5.0,2.87,-0.35,False
m-001,2025-11-04,13,5,2450.22,4.96,2.87,0.01,True
m-001,2025-11-04,14,9,780.44,5.17,2.97,1.29,False
m-001,2025-11-04,15,1,72.78,5.17,2.97,-1.4,False
m-001,2025-11-04,16,4,282.91,5.12,2.98,-0.38,False
m-001,2025-11-04,17,2,74.03,4.92,3.02,-0.97,False
m-001,2025-11-04,18,5,594.88,4.62,2.62,0.15,False
m-001,2025-11-04,19,6,490.59,4.75,2.61,0.48,False
m-001,2025-11-04,20,6,843.06,4.71,2.58,0.5,False
m-001,2025-11-04,21,2,179.02,4.54,2.62,-0.97,False
m-001,2025-11-05,7,4,351.69,4.33,2.44,-0.14,False
m-001,2025-11-05,8,1,268.53,4.25,2.52,-1.29,False
m-001,2025-11-05,9,7,1199.01,4.46,2.54,1.0,False
m-001,2025-11-05,10,10,1435.82,4.46,2.54,2.18,False
m-001,2025-11-05,11,2,125.08,4.25,2.52,-0.89,False
m-001,2025-11-05,12,4,503.87,4.25,2.52,-0.1,False
m-001,2025-11-05,13,5,657.98,4.33,2.51,0.27,False
m-001,2025-11-05,14,5,529.44,4.5,2.41,0.21,False
m-001,2025-11-05,15,2,195.54,4.46,2.45,-1.0,False
m-001,2025-11-05,16,4,304.74,4.58,2.34,-0.25,False
m-001,2025-11-05,17,1,50.53,4.38,2.43,-1.39,False
m-001,2025-11-05,18,4,672.88,4.29,2.4,-0.12,False
m-001,2025-11-05,19,4,839.15,4.17,2.33,-0.07,False
m-001,2025-11-05,20,1,89.51,4.08,2.41,-1.28,False
m-001,2025-11-05,21,2,284.59,4.0,2.45,-0.82,False
m-001,2025-11-05,22,1,122.62,3.83,2.51,-1.13,False
m-001,2025-11-06,8,5,485.86,3.67,2.28,0.58,False
m-001,2025-11-06,9,7,761.5,3.92,2.3,1.34,False
m-001,2025-11-06,10,4,868.72,3.92,2.3,0.03,False
m-001,2025-11-06,11,6,815.75,4.08,2.3,0.83,False
m-001,2025-11-06,12,5,856.71,4.08,2.3,0.4,False
m-001,2025-11-06,13,8,864.71,4.17,2.41,1.59,False
m-001,2025-11-06,14,2,682.38,4.0,2.41,-0.83,False
m-001,2025-11-06,15,2,220.13,4.0,2.41,-0.83,False
m-001,2025-11-06,16,2,71.58,3.92,2.45,-0.78,False
m-001,2025-11-06,17,3,371.83,4.0,2.38,-0.42,False
m-001,2025-11-06,18,6,535.37,3.96,2.33,0.88,False
m-001,2025-11-06,19,3,490.48,3.67,1.95,-0.34,False
m-001,2025-11-06,20,3,375.64,3.71,1.92,-0.37,False
m-001,2025-11-06,21,2,96.57,3.62,1.95,-0.83,False
m-001,2025-11-07,7,1,55.47,3.46,2.0,-1.23,False
m-001,2025-11-07,8,7,956.05,3.54,2.11,1.64,False
m-001,2025-11-07,9,12,1712.35,3.96,2.69,2.99,False
m-001,2025-11-07,10,3,410.42,3.92,2.7,-0.34,False
m-001,2025-11-07,11,4,396.85,4.04,2.63,-0.02,False
m-001,2025-11-07,12,4,508.68,4.04,2.63,-0.02,False
m-001,2025-11-07,13,5,358.04,4.08,2.64,0.35,False
m-001,2025-11-07,14,9,873.86,4.42,2.73,1.68,False
m-001,2025-11-07,16,2,233.78,4.42,2.73,-0.89,False
m-001,2025-11-07,17,4,309.67,4.54,2.64,-0.2,False
m-001,2025-11-07,18,4,409.36,4.5,2.64,-0.19,False
m-001,2025-11-07,19,4,383.39,4.38,2.58,-0.15,False
m-001,2025-11-07,20,7,1119.71,4.5,2.64,0.95,False
m-001,2025-11-07,21,2,322.44,4.33,2.66,-0.88,False
m-001,2025-11-08,7,3,364.09,4.25,2.67,-0.47,False
m-001,2025-11-08,8,5,515.04,4.12,2.56,0.34,False
m-001,2025-11-08,9,10,1938.06,4.46,2.78,1.99,False
m-001,2025-11-08,10,8,613.7,4.71,2.82,1.17,False
m-001,2025-11-08,11,3,386.28,4.75,2.79,-0.63,False
m-001,2025-11-08,12,6,891.0,4.88,2.77,0.4,False
m-001,2025-11-08,13,9,849.92,5.0,2.89,1.38,False
m-001,2025-11-08,14,8,892.96,5.21,2.92,0.96,False
m-001,2025-11-08,15,4,334.84,5.25,2.89,-0.43,False
m-001,2025-11-08,16,6,346.25,5.42,2.81,0.21,False
m-001,2025-11-08,17,8,744.1,5.71,2.69,0.85,False
m-001,2025-11-08,18,3,242.37,5.54,2.73,-0.93,False
m-001,2025-11-08,19,4,333.2,5.21,2.38,-0.51,False
m-001,2025-11-08,20,4,808.9,5.25,2.35,-0.53,False
m-001,2025-11-08,21,3,395.54,5.21,2.38,-0.93,False
m-001,2025-11-08,22,3,354.43,5.17,2.41,-0.9,False
m-001,2025-11-09,6,1,35.19,5.0,2.55,-1.57,False
m-001,2025-11-09,7,2,148.58,4.71,2.48,-1.09,False
m-001,2025-11-09,8,3,231.33,4.75,2.44,-0.72,False
m-001,2025-11-09,9,10,1456.65,5.0,2.65,1.89,False
m-001,2025-11-09,10,6,445.33,5.08,2.65,0.35,False
m-001,2025-11-09,11,10,725.88,5.33,2.82,1.66,False
m-001,2025-11-09,12,8,1199.7,5.38,2.86,0.92,False
m-001,2025-11-09,13,4,584.92,5.46,2.78,-0.53,False
m-001,2025-11-09,14,7,967.7,5.62,2.75,0.5,False
m-001,2025-11-09,15,4,396.47,5.58,2.76,-0.57,False
m-001,2025-11-09,16,5,677.33,5.38,2.6,-0.15,False
m-001,2025-11-09,17,3,279.68,5.17,2.58,-0.84,False
m-001,2025-11-09,18,14,1492.11,5.62,3.1,2.7,False
m-001,2025-11-09,19,7,1382.25,5.67,3.12,0.43,False
m-001,2025-11-09,20,4,315.38,5.46,3.05,-0.48,False
m-001,2025-11-09,21,1,142.3,5.17,3.13,-1.33,False
m-001,2025-11-09,22,1,95.68,5.04,3.24,-1.25,False
m-001,2025-11-10,6,1,83.22,4.83,3.33,-1.15,False
m-001,2025-11-10,7,1,105.57,4.54,3.35,-1.06,False
m-001,2025-11-10,8,9,1242.71,4.79,3.45,1.22,False
m-001,2025-11-10,9,7,718.06,4.92,3.48,0.6,False
m-001,2025-11-10,10,5,367.62,4.96,3.47,0.01,False
m-001,2025-11-10,11,4,718.53,5.0,3.45,-0.29,False
