customer_id,merchant_id,recency_days,frequency,monetary_value,avg_order_value,min_order_value,max_order_value,distinct_products_bought,distinct_categories_bought,customer_tenure_days,avg_purchase_interval_days,weekend_tx_ratio,evening_tx_ratio,target_segment,churn_risk_score,split
cust-00211,m-001,33,15,2076.07,138.4,35.19,490.48,8,1,364,23.6,0.2,0.333,AT_RISK,20.88,TRAIN
cust-00212,m-001,171,6,810.52,135.09,37.64,261.24,5,1,326,31.0,0.167,0.167,INACTIVE,100.0,TRAIN
cust-00213,m-001,43,11,918.42,83.49,35.57,122.76,6,1,362,31.9,0.182,0.273,AT_RISK,25.53,TRAIN
cust-00214,m-001,36,8,921.13,115.14,36.39,261.24,5,1,342,43.7,0.5,0.125,AT_RISK,7.87,TEST
cust-00215,m-001,31,14,1667.58,119.11,35.19,358.04,8,1,363,25.5,0.429,0.286,AT_RISK,14.64,TRAIN
cust-00216,m-001,71,14,1846.69,131.91,35.57,426.9,7,1,357,22.0,0.571,0.357,INACTIVE,88.37,TRAIN
cust-00217,m-001,37,14,1208.15,86.3,35.19,150.56,11,1,360,24.8,0.429,0.214,AT_RISK,25.99,TRAIN
cust-00218,m-001,114,8,1222.13,152.77,47.84,339.54,5,1,359,35.0,0.25,0.375,INACTIVE,100.0,TRAIN
cust-00219,m-001,39,6,833.21,138.87,35.19,202.12,6,1,331,58.4,0.333,0.0,AT_RISK,8.81,TRAIN
cust-00220,m-001,80,9,1218.92,135.44,35.19,332.88,8,1,334,31.8,0.667,0.444,INACTIVE,90.21,TRAIN
cust-00221,m-001,65,11,1081.6,98.33,35.57,130.62,6,1,337,27.2,0.273,0.0,INACTIVE,71.12,TRAIN
cust-00222,m-001,40,10,1185.67,118.57,35.19,284.6,8,1,300,28.9,0.2,0.3,AT_RISK,26.62,TRAIN
cust-00223,m-001,59,11,1338.19,121.65,35.19,426.9,5,1,359,30.0,0.091,0.182,AT_RISK,55.79,TRAIN
cust-00224,m-001,42,7,493.75,70.54,35.19,142.3,5,1,334,48.7,0.429,0.429,AT_RISK,9.4,TRAIN
cust-00225,m-001,31,10,965.82,96.58,35.57,179.02,8,1,319,32.0,0.4,0.5,AT_RISK,7.27,TEST
cust-00226,m-001,32,11,1481.18,134.65,37.64,339.54,8,1,359,32.7,0.364,0.364,AT_RISK,6.67,TEST
cust-00227,m-001,70,6,646.09,107.68,36.39,150.56,5,1,346,55.2,0.167,0.0,INACTIVE,37.33,VALIDATION
cust-00228,m-001,126,7,943.71,134.82,50.53,245.24,4,1,279,25.5,0.286,0.429,INACTIVE,100.0,TRAIN
cust-00229,m-001,60,9,986.27,109.59,35.19,358.04,8,1,357,37.1,0.222,0.333,AT_RISK,46.92,TRAIN
cust-00230,m-001,31,13,1502.92,115.61,35.19,284.6,10,1,361,27.5,0.308,0.231,AT_RISK,11.67,TRAIN
cust-00231,m-001,62,7,751.95,107.42,35.19,261.24,6,1,303,40.2,0.286,0.143,INACTIVE,48.0,TRAIN
cust-00232,m-001,58,15,2491.17,166.08,35.19,569.2,11,1,358,21.4,0.267,0.133,AT_RISK,67.02,TRAIN
cust-00233,m-001,37,10,1297.01,129.7,35.19,284.6,7,1,335,33.1,0.1,0.6,AT_RISK,14.11,TEST
cust-00234,m-001,41,11,988.22,89.84,35.19,179.02,7,1,330,28.9,0.273,0.364,AT_RISK,27.44,TRAIN
cust-00235,m-001,135,9,676.23,75.14,35.19,145.56,7,1,332,24.6,0.444,0.333,INACTIVE,100.0,TRAIN
cust-00236,m-001,99,11,1159.01,105.36,37.64,150.56,7,1,291,19.2,0.364,0.364,INACTIVE,100.0,TEST
cust-00237,m-001,36,10,1314.89,131.49,35.19,367.86,9,1,307,30.1,0.1,0.2,AT_RISK,17.62,VALIDATION
cust-00238,m-001,61,6,1759.19,293.2,35.57,897.75,6,1,331,54.0,0.5,0.167,INACTIVE,24.28,VALIDATION
cust-00239,m-001,33,8,711.33,88.92,37.64,151.59,7,1,355,46.0,0.5,0.375,AT_RISK,6.95,TRAIN
cust-00240,m-001,34,12,1535.33,127.94,35.19,367.86,7,1,337,27.5,0.333,0.167,AT_RISK,17.29,TRAIN
cust-00241,m-001,49,13,1164.16,89.55,36.39,191.36,8,1,363,26.2,0.231,0.231,AT_RISK,44.3,TRAIN
cust-00242,m-001,33,10,1344.61,134.46,35.19,391.86,6,1,311,30.9,0.3,0.7,AT_RISK,11.08,VALIDATION
cust-00243,m-001,54,7,809.71,115.67,36.39,179.02,6,1,324,45.0,0.429,0.286,AT_RISK,25.96,TRAIN
cust-00244,m-001,68,11,975.48,88.68,35.19,261.24,7,1,364,29.6,0.636,0.364,INACTIVE,71.57,VALIDATION
cust-00245,m-001,44,7,1077.78,153.97,83.22,358.04,4,1,281,39.5,0.0,0.143,AT_RISK,18.45,TRAIN
cust-00246,m-001,51,6,547.26,91.21,50.53,179.02,4,1,248,39.4,0.167,0.333,AT_RISK,32.76,TRAIN
cust-00247,m-001,31,12,1005.67,83.81,37.64,142.3,9,1,277,22.4,0.333,0.333,AT_RISK,21.26,TRAIN
cust-00248,m-001,50,22,3114.79,141.58,36.39,569.2,11,1,362,14.9,0.273,0.455,AT_RISK,62.98,TRAIN
cust-00249,m-001,58,8,575.73,71.97,35.19,113.18,5,1,303,35.0,0.375,0.5,AT_RISK,48.81,TRAIN
cust-00250,m-001,33,15,1716.9,114.46,35.19,226.36,9,1,360,23.4,0.267,0.333,AT_RISK,21.26,TEST
cust-00251,m-001,35,13,1373.0,105.62,36.39,261.24,8,1,333,24.8,0.615,0.462,AT_RISK,23.16,VALIDATION
cust-00252,m-001,34,12,1728.06,144.0,35.19,569.2,8,1,336,27.5,0.083,0.333,AT_RISK,17.32,TRAIN
cust-00253,m-001,102,9,1151.37,127.93,35.57,339.54,6,1,364,32.8,0.333,0.222,INACTIVE,100.0,TRAIN
cust-00254,m-001,34,11,1077.86,97.99,35.19,391.86,9,1,363,32.9,0.0,0.273,AT_RISK,8.66,TRAIN
cust-00255,m-001,35,15,1978.37,131.89,35.19,367.86,10,1,285,17.9,0.267,0.4,AT_RISK,34.83,TRAIN
cust-00256,m-001,88,9,796.59,88.51,35.19,284.6,7,1,314,28.2,0.222,0.444,INACTIVE,100.0,TEST
cust-00257,m-001,92,8,861.82,107.73,50.53,284.6,7,1,200,15.4,0.625,0.375,INACTIVE,100.0,TRAIN
cust-00258,m-001,48,13,1127.66,86.74,35.57,142.3,7,1,342,24.5,0.154,0.154,AT_RISK,45.75,TRAIN
cust-00259,m-001,74,8,1005.87,125.73,55.47,245.24,5,1,332,36.9,0.25,0.5,INACTIVE,72.32,TRAIN
cust-00260,m-001,40,12,1083.14,90.26,37.64,166.44,9,1,355,28.6,0.25,0.417,AT_RISK,25.53,TRAIN
cust-00261,m-001,32,14,1706.43,121.89,36.39,284.6,8,1,363,25.5,0.429,0.357,AT_RISK,16.34,TEST
cust-00262,m-001,47,10,1273.5,127.35,35.19,522.48,7,1,314,29.7,0.5,0.4,AT_RISK,37.14,VALIDATION
cust-00263,m-001,76,9,1292.01,143.56,35.19,261.24,8,1,363,35.9,0.333,0.444,INACTIVE,75.81,TEST
cust-00264,m-001,63,8,588.21,73.53,35.57,130.62,7,1,360,42.4,0.5,0.0,INACTIVE,43.99,TRAIN
cust-00265,m-001,103,10,1743.32,174.33,35.19,490.48,7,1,361,28.7,0.6,0.3,INACTIVE,100.0,TRAIN
cust-00266,m-001,43,17,1873.61,110.21,35.57,391.86,10,1,360,19.8,0.235,0.529,AT_RISK,43.73,TRAIN
cust-00267,m-001,95,8,717.44,89.68,37.64,130.62,6,1,348,36.1,0.5,0.25,INACTIVE,100.0,TRAIN
cust-00268,m-001,54,15,1589.5,105.97,35.19,367.86,11,1,350,21.1,0.2,0.267,AT_RISK,60.89,TRAIN
cust-00269,m-001,33,16,2475.83,154.74,35.57,452.72,10,1,347,20.9,0.375,0.312,AT_RISK,25.26,TRAIN
cust-00270,m-001,38,15,1084.05,72.27,35.19,143.52,8,1,310,19.4,0.133,0.333,AT_RISK,37.06,VALIDATION
cust-00271,m-001,33,19,2260.11,118.95,35.57,339.54,9,1,290,14.3,0.211,0.316,AT_RISK,36.56,TRAIN
cust-00272,m-001,46,9,1203.93,133.77,35.19,284.6,7,1,358,39.0,0.444,0.333,AT_RISK,20.11,TEST
cust-00273,m-001,33,13,1084.79,83.45,35.57,184.14,8,1,335,25.2,0.615,0.385,AT_RISK,19.07,TRAIN
cust-00274,m-001,46,19,4202.01,221.16,47.84,522.48,9,1,263,12.1,0.368,0.158,AT_RISK,63.92,TRAIN
cust-00275,m-001,81,10,1122.86,112.29,35.19,268.53,8,1,325,27.1,0.4,0.8,INACTIVE,99.48,TRAIN
cust-00276,m-001,53,11,766.84,69.71,35.19,142.3,8,1,332,27.9,0.364,0.364,AT_RISK,49.59,VALIDATION
cust-00277,m-001,37,8,770.98,96.37,47.84,166.41,6,1,293,36.6,0.25,0.375,AT_RISK,10.04,TRAIN
cust-00278,m-001,42,11,1195.43,108.68,50.53,179.02,9,1,348,30.6,0.273,0.182,AT_RISK,26.13,TEST
cust-00279,m-001,63,12,1452.52,121.04,35.57,332.88,6,1,341,25.3,0.333,0.25,INACTIVE,70.37,TRAIN
cust-00280,m-001,92,5,403.29,80.66,35.57,140.76,5,1,268,44.0,0.2,0.0,INACTIVE,97.65,TRAIN
cust-00281,m-001,68,14,1685.82,120.42,47.84,391.86,10,1,361,22.5,0.214,0.357,INACTIVE,82.34,TRAIN
cust-00282,m-001,49,9,997.18,110.8,35.57,339.54,8,1,348,37.4,0.222,0.556,AT_RISK,27.93,VALIDATION
cust-00283,m-001,96,5,553.39,110.68,55.47,166.44,5,1,342,61.5,0.4,0.4,INACTIVE,72.74,VALIDATION
cust-00284,m-001,33,15,833.9,55.59,35.19,140.76,8,1,352,22.8,0.333,0.267,AT_RISK,22.31,TRAIN
cust-00285,m-001,46,8,834.59,104.32,35.19,268.53,6,1,235,27.0,0.75,0.0,AT_RISK,43.12,TRAIN
cust-00286,m-001,38,15,1691.38,112.76,35.57,367.86,9,1,351,22.4,0.467,0.267,AT_RISK,31.5,VALIDATION
cust-00287,m-001,65,15,1261.68,84.11,35.19,358.04,9,1,360,21.1,0.333,0.667,INACTIVE,79.35,TRAIN
cust-00288,m-001,67,22,2815.83,127.99,35.19,569.2,14,1,364,14.1,0.364,0.409,INACTIVE,93.12,TRAIN
cust-00289,m-001,39,11,1672.51,152.05,35.19,391.86,8,1,322,28.3,0.545,0.273,AT_RISK,25.11,TRAIN
cust-00290,m-001,44,19,1976.94,104.05,35.19,332.88,11,1,341,16.5,0.579,0.316,AT_RISK,50.9,TRAIN
cust-00291,m-001,109,8,1120.19,140.02,36.39,490.48,8,1,348,34.1,0.375,0.375,INACTIVE,100.0,TRAIN
cust-00292,m-001,156,5,872.52,174.5,75.28,391.86,4,1,347,47.8,0.2,0.4,INACTIVE,100.0,TRAIN
cust-00293,m-001,41,13,1372.29,105.56,35.19,261.24,8,1,320,23.2,0.462,0.231,AT_RISK,36.28,TRAIN
cust-00294,m-001,53,5,590.58,118.12,35.57,226.36,5,1,347,73.5,0.8,0.8,AT_RISK,11.42,TRAIN
cust-00295,m-001,134,6,510.84,85.14,35.57,130.62,5,1,355,44.2,0.333,0.333,INACTIVE,100.0,TEST
cust-00296,m-001,31,14,1635.27,116.8,35.19,284.6,9,1,352,24.7,0.286,0.357,AT_RISK,16.04,TRAIN
cust-00297,m-001,33,10,955.84,95.58,35.57,245.24,7,1,251,24.2,0.2,0.2,AT_RISK,23.02,TRAIN
cust-00298,m-001,87,11,1572.1,142.92,37.64,391.86,8,1,320,23.3,0.364,0.273,INACTIVE,100.0,TRAIN
cust-00299,m-001,68,10,773.96,77.4,35.19,166.44,8,1,325,28.6,0.5,0.2,INACTIVE,74.74,TRAIN
cust-00300,m-001,63,17,2236.64,131.57,35.57,522.48,10,1,344,17.6,0.412,0.412,INACTIVE,81.8,TRAIN
cust-00301,m-001,32,9,999.45,111.05,37.64,140.76,4,1,330,37.2,0.444,0.222,AT_RISK,7.25,TRAIN
cust-00302,m-001,49,15,1670.74,111.38,36.39,339.54,9,1,350,21.5,0.4,0.267,AT_RISK,51.72,TEST
cust-00303,m-001,66,12,1536.71,128.06,35.57,358.04,9,1,336,24.5,0.417,0.167,INACTIVE,76.94,TEST
cust-00304,m-001,49,9,971.11,107.9,35.57,245.24,7,1,331,35.2,0.333,0.444,AT_RISK,31.77,TRAIN
cust-00305,m-001,45,8,749.87,93.73,35.57,166.44,6,1,362,45.3,0.125,0.125,AT_RISK,9.3,TRAIN
cust-00306,m-001,84,9,1302.25,144.69,35.57,391.86,8,1,313,28.6,0.333,0.111,INACTIVE,100.0,TRAIN
cust-00307,m-001,46,14,1551.22,110.8,35.57,249.66,7,1,358,24.0,0.5,0.429,AT_RISK,42.61,VALIDATION
cust-00308,m-001,86,6,514.46,85.74,36.39,226.36,5,1,206,24.0,0.333,0.333,INACTIVE,100.0,TRAIN
cust-00309,m-001,37,11,1410.16,128.2,37.64,569.2,8,1,348,31.1,0.273,0.455,AT_RISK,16.8,TRAIN
cust-00310,m-001,41,10,1070.17,107.02,36.39,358.04,6,1,243,22.4,0.3,0.3,AT_RISK,40.5,TRAIN
cust-00311,m-001,56,11,913.96,83.09,35.19,261.24,7,1,364,30.8,0.273,0.0,AT_RISK,49.31,TRAIN
cust-00312,m-001,70,10,1348.78,134.88,37.64,391.86,7,1,330,28.9,0.4,0.1,INACTIVE,77.51,VALIDATION
cust-00313,m-001,17,12,2177.16,181.43,36.39,426.9,8,1,356,30.8,0.167,0.333,REGULAR,3.57,TRAIN
cust-00314,m-001,90,11,880.34,80.03,35.19,122.62,9,1,361,27.1,0.273,0.364,INACTIVE,100.0,VALIDATION
cust-00315,m-001,1,14,1736.1,124.01,35.19,426.9,7,1,332,25.5,0.357,0.286,REGULAR,0.23,TRAIN
cust-00316,m-001,12,13,1687.96,129.84,37.64,249.66,9,1,280,22.3,0.231,0.154,REGULAR,3.2,TRAIN
cust-00317,m-001,16,12,1389.55,115.8,47.84,391.86,9,1,305,26.3,0.25,0.167,REGULAR,3.92,VALIDATION
cust-00318,m-001,43,7,1211.08,173.01,55.47,367.86,6,1,356,52.2,0.429,0.143,AT_RISK,9.03,TEST
cust-00319,m-001,10,10,1685.21,168.52,35.19,391.86,7,1,362,39.1,0.2,0.2,REGULAR,2.07,TRAIN
cust-00320,m-001,1,22,1802.18,81.92,35.19,249.66,12,1,363,17.2,0.364,0.5,LOYAL,0.21,TRAIN
cust-00321,m-001,23,13,1998.33,153.72,35.57,569.2,7,1,324,25.1,0.231,0.462,REGULAR,5.31,TRAIN
cust-00322,m-001,9,9,685.21,76.13,35.19,226.36,7,1,326,39.6,0.667,0.111,REGULAR,2.06,TRAIN
cust-00323,m-001,62,7,453.95,64.85,35.19,142.3,5,1,346,47.3,0.143,0.0,INACTIVE,35.45,TRAIN
cust-00324,m-001,0,11,1533.34,139.39,37.64,339.54,7,1,339,33.9,0.273,0.364,REGULAR,0.0,TRAIN
cust-00325,m-001,43,8,783.74,97.97,35.57,249.66,5,1,325,40.3,0.5,0.25,AT_RISK,13.94,TRAIN
cust-00326,m-001,54,6,553.58,92.26,37.64,166.44,4,1,361,61.4,0.333,0.167,AT_RISK,11.19,TRAIN
cust-00327,m-001,35,12,1436.23,119.69,35.19,367.86,6,1,354,29.0,0.25,0.25,AT_RISK,16.39,TRAIN
cust-00328,m-001,20,14,2718.24,194.16,35.57,569.2,9,1,336,24.3,0.5,0.286,REGULAR,4.45,TRAIN
cust-00329,m-001,127,5,515.48,103.1,35.57,184.14,4,1,225,24.5,0.0,0.4,INACTIVE,100.0,TRAIN
cust-00330,m-001,1,17,1921.58,113.03,35.57,268.53,11,1,348,21.7,0.529,0.235,LOYAL,0.21,TEST
cust-00331,m-001,61,11,1202.75,109.34,37.64,261.24,7,1,330,26.9,0.364,0.455,INACTIVE,64.97,TRAIN
cust-00332,m-001,1,12,1782.47,148.54,35.19,268.53,9,1,359,32.5,0.417,0.167,REGULAR,0.21,TRAIN
cust-00333,m-001,61,14,2097.91,149.85,47.84,426.9,8,1,341,21.5,0.357,0.214,INACTIVE,72.63,TRAIN
cust-00334,m-001,4,8,593.49,74.19,36.39,130.62,7,1,317,44.7,0.375,0.25,REGULAR,0.94,TRAIN
cust-00335,m-001,20,15,2144.37,142.96,35.19,452.72,10,1,347,23.4,0.133,0.333,REGULAR,4.31,TRAIN
cust-00336,m-001,16,11,2018.08,183.46,47.84,391.86,7,1,351,33.5,0.455,0.545,REGULAR,3.41,TRAIN
cust-00337,m-001,47,9,986.22,109.58,36.39,284.6,7,1,358,38.9,0.333,0.111,AT_RISK,21.97,TRAIN
cust-00338,m-001,58,12,1156.27,96.36,35.19,245.52,8,1,348,26.4,0.083,0.333,AT_RISK,59.86,TRAIN
cust-00339,m-001,38,8,1021.91,127.74,35.57,268.53,7,1,351,44.7,0.375,0.25,AT_RISK,8.1,TEST
cust-00340,m-001,33,10,1129.98,113.0,35.19,245.24,8,1,329,32.9,0.7,0.1,AT_RISK,7.65,TRAIN
cust-00341,m-001,5,14,1677.38,119.81,35.57,284.6,10,1,310,23.5,0.429,0.286,REGULAR,1.21,VALIDATION
cust-00342,m-001,6,12,1288.69,107.39,37.64,140.76,9,1,316,28.2,0.583,0.333,REGULAR,1.42,TEST
cust-00343,m-001,37,9,1082.32,120.26,35.19,245.24,6,1,351,39.2,0.222,0.333,AT_RISK,7.88,TRAIN
cust-00344,m-001,78,8,972.99,121.62,35.19,522.48,7,1,342,37.7,0.375,0.125,INACTIVE,77.51,VALIDATION
cust-00345,m-001,94,7,982.83,140.4,50.53,226.36,6,1,332,39.7,0.0,0.429,INACTIVE,100.0,TRAIN
cust-00346,m-001,9,17,2415.25,142.07,35.57,490.48,12,1,304,18.4,0.235,0.412,LOYAL,2.21,TEST
cust-00347,m-001,49,7,843.52,120.5,47.84,245.24,5,1,324,45.8,0.286,0.143,AT_RISK,16.11,TRAIN
cust-00348,m-001,38,13,1421.9,109.38,35.19,490.48,8,1,361,26.9,0.385,0.462,AT_RISK,24.52,TRAIN
cust-00349,m-001,0,21,1797.17,85.58,35.19,166.44,11,1,362,18.1,0.381,0.429,LOYAL,0.0,TRAIN
cust-00350,m-001,51,9,667.45,74.16,35.57,143.52,7,1,230,22.4,0.333,0.444,AT_RISK,59.46,TRAIN
cust-00351,m-001,41,10,1011.43,101.14,36.39,245.24,7,1,359,35.3,0.1,0.5,AT_RISK,17.09,TRAIN
cust-00352,m-001,20,9,772.14,85.79,35.19,113.18,6,1,292,34.0,0.556,0.222,REGULAR,5.12,TRAIN
cust-00353,m-001,33,12,1522.84,126.9,35.19,452.72,9,1,316,25.7,0.417,0.333,AT_RISK,18.76,VALIDATION
cust-00354,m-001,41,11,1303.21,118.47,35.57,184.14,8,1,238,19.7,0.455,0.273,AT_RISK,44.82,TRAIN
cust-00355,m-001,1,9,751.74,83.53,37.64,245.24,6,1,268,33.4,0.0,0.222,REGULAR,0.28,TRAIN
cust-00356,m-001,1,13,1349.92,103.84,35.57,284.6,10,1,331,27.5,0.385,0.308,REGULAR,0.23,TRAIN
cust-00357,m-001,67,19,2580.62,135.82,35.19,339.54,10,1,345,15.4,0.316,0.421,INACTIVE,91.92,TRAIN
cust-00358,m-001,50,7,831.44,118.78,70.38,179.02,5,1,345,49.2,0.429,0.429,AT_RISK,12.04,TRAIN
cust-00359,m-001,57,11,1527.6,138.87,36.39,332.88,8,1,341,28.4,0.273,0.364,AT_RISK,55.4,TRAIN
cust-00360,m-001,88,11,1159.99,105.45,35.57,339.54,7,1,347,25.9,0.364,0.364,INACTIVE,100.0,VALIDATION
cust-00361,m-001,54,6,1193.84,198.97,35.19,569.2,6,1,340,57.2,0.667,0.667,AT_RISK,11.88,TRAIN
cust-00362,m-001,7,17,2511.47,147.73,35.19,426.9,11,1,342,20.9,0.412,0.353,LOYAL,1.53,VALIDATION
cust-00363,m-001,0,12,1528.23,127.35,37.64,426.9,7,1,340,30.9,0.417,0.417,REGULAR,0.0,TEST
cust-00364,m-001,21,9,1121.41,124.6,37.64,245.24,7,1,348,40.9,0.222,0.333,REGULAR,4.51,VALIDATION
cust-00365,m-001,9,14,1177.51,84.11,35.19,268.53,9,1,355,26.6,0.429,0.071,REGULAR,1.9,TEST
cust-00366,m-001,12,13,1408.43,108.34,35.19,332.88,8,1,360,29.0,0.308,0.385,REGULAR,2.49,VALIDATION
cust-00367,m-001,16,7,840.65,120.09,37.64,202.12,6,1,349,55.5,0.143,0.143,REGULAR,3.43,TRAIN
cust-00368,m-001,24,14,1154.07,82.43,35.19,179.02,9,1,360,25.8,0.286,0.429,REGULAR,4.99,TRAIN
cust-00369,m-001,11,8,498.2,62.28,35.19,226.36,6,1,356,49.3,0.25,0.0,REGULAR,2.31,TRAIN
cust-00370,m-001,20,18,1707.04,94.84,35.19,332.88,11,1,354,19.6,0.5,0.278,REGULAR,4.83,VALIDATION
cust-00371,m-001,5,16,1700.3,106.27,35.19,245.24,10,1,344,22.6,0.438,0.188,LOYAL,1.09,VALIDATION
cust-00372,m-001,85,10,1234.71,123.47,37.64,522.48,6,1,317,25.8,0.1,0.3,INACTIVE,100.0,TRAIN
cust-00373,m-001,42,11,1673.63,152.15,35.57,490.48,6,1,364,32.2,0.364,0.273,AT_RISK,23.33,VALIDATION
cust-00374,m-001,69,14,1477.84,105.56,35.57,284.6,9,1,330,20.1,0.571,0.143,INACTIVE,88.98,TRAIN
cust-00375,m-001,32,13,1814.06,139.54,35.19,426.9,9,1,350,26.5,0.538,0.462,AT_RISK,15.09,VALIDATION
cust-00376,m-001,153,6,814.41,135.73,36.39,332.88,5,1,333,36.0,0.333,0.167,INACTIVE,100.0,TRAIN
cust-00377,m-001,4,15,1473.96,98.26,35.19,249.66,11,1,326,23.0,0.733,0.267,LOYAL,0.92,TRAIN
cust-00378,m-001,23,20,1991.58,99.58,35.19,245.24,8,1,341,16.7,0.4,0.2,REGULAR,14.49,VALIDATION
cust-00379,m-001,9,13,987.12,75.93,36.39,142.3,7,1,361,29.3,0.538,0.385,REGULAR,1.86,TRAIN
cust-00380,m-001,2,11,1305.22,118.66,61.38,261.24,7,1,363,36.1,0.364,0.545,REGULAR,0.41,TRAIN
cust-00381,m-001,62,14,1618.16,115.58,35.19,268.53,8,1,356,22.6,0.214,0.214,INACTIVE,72.13,TRAIN
cust-00382,m-001,33,13,1758.09,135.24,35.19,391.86,8,1,320,23.9,0.308,0.308,AT_RISK,21.36,TRAIN
cust-00383,m-001,1,11,1634.3,148.57,35.57,426.9,8,1,296,29.5,0.364,0.455,REGULAR,0.25,TRAIN
cust-00384,m-001,42,13,1396.23,107.4,35.57,391.86,8,1,337,24.6,0.154,0.154,AT_RISK,35.42,TRAIN
cust-00385,m-001,29,10,1642.43,164.24,36.39,367.86,6,1,353,36.0,0.3,0.4,REGULAR,6.14,TEST
cust-00386,m-001,34,14,1456.34,104.02,35.19,245.24,11,1,333,23.0,0.429,0.571,AT_RISK,24.13,TRAIN
cust-00387,m-001,9,20,2142.7,107.14,36.39,391.86,12,1,356,18.3,0.25,0.3,LOYAL,1.89,TRAIN
cust-00388,m-001,4,13,1052.88,80.99,35.19,143.52,9,1,354,29.2,0.692,0.154,REGULAR,0.85,TRAIN
cust-00389,m-001,4,13,2461.65,189.36,35.19,569.2,10,1,352,29.0,0.154,0.154,REGULAR,0.85,TRAIN
cust-00390,m-001,56,9,805.74,89.53,35.19,226.36,8,1,292,29.5,0.333,0.222,AT_RISK,54.08,TRAIN
cust-00391,m-001,21,18,2557.02,142.06,35.19,426.9,11,1,362,20.1,0.444,0.167,REGULAR,5.69,TEST
cust-00392,m-001,38,7,1493.13,213.3,37.64,569.2,5,1,337,49.8,0.571,0.429,AT_RISK,8.43,TEST
cust-00393,m-001,31,7,757.96,108.28,50.53,245.24,6,1,349,53.0,0.429,0.286,AT_RISK,6.64,VALIDATION
cust-00394,m-001,8,11,911.89,82.9,35.19,145.56,9,1,343,33.5,0.273,0.182,REGULAR,1.74,TRAIN
cust-00395,m-001,5,14,1497.15,106.94,37.64,191.36,10,1,352,26.7,0.143,0.5,REGULAR,1.06,TRAIN
cust-00396,m-001,25,13,1783.76,137.21,37.64,426.9,9,1,344,26.6,0.308,0.154,REGULAR,5.43,TEST
cust-00397,m-001,8,11,1702.1,154.74,36.39,490.48,6,1,363,35.5,0.636,0.364,REGULAR,1.65,TRAIN
cust-00398,m-001,19,15,1915.17,127.68,35.19,426.9,8,1,362,24.5,0.533,0.333,REGULAR,3.93,TRAIN
cust-00399,m-001,44,6,477.48,79.58,36.39,166.44,5,1,238,38.8,0.0,0.167,AT_RISK,21.61,VALIDATION
cust-00400,m-001,39,16,1387.98,86.75,35.19,339.54,10,1,360,21.4,0.375,0.438,AT_RISK,34.5,VALIDATION
cust-00401,m-001,16,11,1164.45,105.86,35.57,391.86,8,1,360,34.4,0.364,0.545,REGULAR,3.32,TRAIN
cust-00402,m-001,41,15,2071.18,138.08,37.64,452.72,10,1,353,22.3,0.267,0.533,AT_RISK,36.74,TRAIN
cust-00403,m-001,1,13,1961.71,150.9,36.39,284.6,10,1,356,29.6,0.385,0.462,REGULAR,0.21,TRAIN
cust-00404,m-001,7,14,1251.03,89.36,35.19,179.02,9,1,348,26.2,0.143,0.214,REGULAR,1.5,VALIDATION
cust-00405,m-001,36,11,1370.57,124.6,35.57,452.72,6,1,354,31.8,0.182,0.182,AT_RISK,13.91,TEST
cust-00406,m-001,24,16,1434.77,89.67,35.19,339.54,10,1,354,22.0,0.312,0.312,REGULAR,8.07,VALIDATION
cust-00407,m-001,7,10,1238.03,123.8,37.64,245.24,7,1,290,31.4,0.4,0.1,REGULAR,1.8,VALIDATION
cust-00408,m-001,1,10,1458.1,145.81,35.19,522.48,9,1,340,37.7,0.4,0.4,REGULAR,0.22,VALIDATION
cust-00409,m-001,4,13,1253.69,96.44,35.19,142.3,9,1,292,24.0,0.385,0.462,REGULAR,1.02,TRAIN
cust-00410,m-001,25,8,588.25,73.53,35.19,143.52,7,1,194,24.1,0.5,0.25,REGULAR,10.97,VALIDATION
cust-00411,m-001,3,15,1765.46,117.7,35.19,261.24,11,1,336,23.8,0.4,0.2,LOYAL,0.67,TRAIN
cust-00412,m-001,12,12,1056.98,88.08,35.19,358.04,10,1,354,31.1,0.417,0.167,REGULAR,2.54,TRAIN
cust-00413,m-001,7,17,1787.66,105.16,35.19,245.52,9,1,334,20.4,0.588,0.353,LOYAL,1.57,TEST
cust-00414,m-001,0,14,1510.18,107.87,35.19,284.6,8,1,349,26.8,0.286,0.214,REGULAR,0.0,TRAIN
cust-00415,m-001,80,11,1366.58,124.23,47.84,261.24,6,1,347,26.7,0.455,0.455,INACTIVE,97.19,TRAIN
cust-00416,m-001,0,16,1551.05,96.94,36.39,226.36,10,1,344,22.9,0.438,0.375,LOYAL,0.0,TRAIN
cust-00417,m-001,90,1,83.22,83.22,83.22,83.22,1,1,90,90.0,0.0,0.0,INACTIVE,74.18,TRAIN
cust-00418,m-001,19,14,1949.0,139.21,36.39,426.9,9,1,315,22.8,0.286,0.643,REGULAR,4.51,TEST
cust-00419,m-001,8,13,1627.79,125.21,35.19,490.48,8,1,332,27.0,0.231,0.308,REGULAR,1.8,TRAIN
cust-00420,m-001,21,16,2397.74,149.86,36.39,358.04,10,1,357,22.4,0.312,0.125,REGULAR,4.4,TEST
cust-00421,m-001,172,3,184.97,61.66,36.39,110.94,3,1,241,34.5,0.333,0.333,INACTIVE,100.0,TRAIN
cust-00422,m-001,85,7,657.12,93.87,61.38,142.3,6,1,323,39.7,0.143,0.143,INACTIVE,87.63,TRAIN
